spotify:artist:04gDigrS5kc9YWfZHwBETP,95
spotify:artist:6icQOAFXDZKsumw3YXyusw,89
spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS,88
spotify:artist:6S2OmqARrzebs0tKUEyXyp,93
spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,89
spotify:artist:26VFTg2z8YR0cCuwLzESi2,90
spotify:artist:3b8QkneNDz4JHKKKlLgYZg,90
spotify:artist:4kYSro6naA4h99UJvo89HB,89
spotify:artist:2cFrymmkijnjDg9SS92EPM,88
spotify:artist:4q3ewBCX7sLwd24euuV69X,97
spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,97
spotify:artist:6vWDO969PvNqNYHIOW5v0m,93
spotify:artist:0du5cEVh5yTK9QJze8zA0C,92
spotify:artist:5dHt1vcEm9qb8fCyLcB3HL,87
spotify:artist:1anyVhU62p31KFi8MEzkbf,88
spotify:artist:2h93pZq0e7k5yf4dywlkpM,88
spotify:artist:6vXTefBL93Dj5IqAWq6OTv,92
spotify:artist:4nDoRrQiYLoBzwC5BhVJzF,94
spotify:artist:6fOMl44jA4Sp5b9PpYCkzz,89
spotify:artist:2EMAnMvWE2eb56ToJVfCWs,89
spotify:artist:2wUjUUtkb5lvLKcGKsKqsR,91
spotify:artist:64KEffDW9EtZ1y2vBYgq8T,93
spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,93
spotify:artist:7rkW85dBwwrJtlHRDkJDAC,86
spotify:artist:699OTQXzgjhIYAHMy9RyPD,86
spotify:artist:6Xgp2XMz1fhVYe7i6yNAax,86
spotify:artist:6Ha4aES39QiVjR0L2lwuwq,86
spotify:artist:6x2LnllRG5uGarZMsD4iO8,84
spotify:artist:21WS9wngs9AqFckK7yYJPM,85
spotify:artist:5ZS223C6JyBfXasXxrRqOk,86
spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,90
spotify:artist:23fqKkggKUBHNkbKtXEls4,93
spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,91
spotify:artist:64M6ah0SkkRsnPGtGiRAbb,90
spotify:artist:6XyY86QOPPrYVGvF9ch6wz,92
spotify:artist:7iZtZyCzp3LItcw1wtPI3D,86
spotify:artist:4VMYDCV2IEDYJArk749S6m,94
spotify:artist:69GGBxA162lTqCwzJG5jLp,91
spotify:artist:1gPhS1zisyXr5dHTYZyiMe,83
spotify:artist:2iojnBLj0qIMiKPvVhLnsH,85
spotify:artist:5WUlDfRSoLAfcVSX1WnrxN,94
spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,86
spotify:artist:6VuMaDnrHyPL1p4EHjYLi7,92
spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,93
spotify:artist:3YQKmKGau1PzlVlkL1iodx,88
spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,91
spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,85
spotify:artist:7CajNmpbOovFoOoasH2HaY,91
spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,89
spotify:artist:5p7f24Rk5HkUZsaS3BLG5F,89
spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,87
spotify:artist:3KV3p5EY4AvKxOlhGHORLg,86
spotify:artist:20sxb77xiYeusSH8cVdatc,84
spotify:artist:6LqNN22kT3074XbTVUrhzX,87
spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,84
spotify:artist:0BvkDsjIUla7X0k6CSWh1I,83
spotify:artist:0QHgL1lAIqAw0HtD7YldmP,88
spotify:artist:5ZsFI1h6hIdQRw2ti0hz81,91
spotify:artist:6M2wZ9GZgrQXHCFfjv46we,93
spotify:artist:1Hsdzj7Dlq2I7tHP7501T4,89
spotify:artist:360IAlyVv4PCEVjgyMZrxK,85
spotify:artist:1sBkRIssrMs1AbVkOJbc7a,84
spotify:artist:3JhNCzhSMTxs9WLGJJxWOY,89
spotify:artist:00FQb4jTyendYWaN8pK0wa,88
spotify:artist:163tK9Wjr9P9DmM0AVK7lm,87
spotify:artist:1KCSPY1glIKqW2TotWuXOR,91
spotify:artist:5cIc3SBFuBLVxJz58W2tU9,84
spotify:artist:0cGUm45nv7Z6M6qdXYQGTX,85
spotify:artist:6PXS4YHDkKvl1wkIl4V8DL,86
spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,86
spotify:artist:329e4yvIujISKGKz1BZZbO,92
spotify:artist:0hEurMDQu99nJRq8pTxO14,86
spotify:artist:23zg3TcAtWQy7J6upgbUnj,85
spotify:artist:6jJ0s89eD6GaHleKKya26X,91
spotify:artist:2HPaUgqeutzr3jx5a9WyDV,85
spotify:artist:1SupJlEpv7RS2tPNRaHViT,93
spotify:artist:5JZ7CnR6gTvEMKX4g70Amv,89
spotify:artist:7hJcb9fa4alzcOq3EaNPoG,87
spotify:artist:5he5w2lnU9x7JFhnwcekXX,87
spotify:artist:4IVAbR2w4JJNJDDRFP3E83,83
spotify:artist:5YGY8feqx7naU7z4HrwZM6,87
spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,83
spotify:artist:2RdwBSPQiwcmiDo9kixcl8,89
spotify:artist:1zNqQNIdeOUZHb8zbZRFMX,87
spotify:artist:3aQeKQSyrW4qWr35idm0cy,83
spotify:artist:3HiuzBlSW7pGDXlSFMhO2g,80
spotify:artist:4kI8Ie27vjvonwaB2ePh8T,86
spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,81
spotify:artist:3fMbdgg4jU18AjLCKBhRSm,87
spotify:artist:0L8ExT028jH3ddEcZwqJJ5,88
spotify:artist:4aXXDj9aZnlshx7mzj3W1N,82
spotify:artist:4OBJLual30L7gRl5UkeRcT,83
spotify:artist:7DMveApC7UnC2NPfPvlHSU,89
spotify:artist:3FfvYsEGaIb52QPXhg4DcH,80
spotify:artist:7wlFDEWiM5OoIAt8RSli8b,80
spotify:artist:3UUJfRbrA2nTbcg4i0MOwu,81
spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,87
spotify:artist:4dpARuHxo51G3z768sgnrY,88
spotify:artist:1HY2Jd0NmPuamShAr6KMms,87
spotify:artist:0fA0VVWsXO9YnASrzqfmYu,82
spotify:artist:0TnOYISbd1XYRBk9myaseg,88
spotify:artist:5SyGEPymt1G2uto47tVWvZ,81
spotify:artist:7yO4IdJjCEPz7YgZMe25iS,81
spotify:artist:3oSJ7TBVCWMDMiYjXNiCKE,80
spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,88
spotify:artist:0A0FS04o6zMoto8OKPsDwY,82
spotify:artist:2jku7tDXc6XoB6MO2hFuqg,83
spotify:artist:1ZwdS5xdxEREPySFridCfh,84
spotify:artist:5gCRApTajqwbnHHPbr2Fpi,82
spotify:artist:1UTPBmNbXNTittyMJrNkvw,80
spotify:artist:6roFdX1y5BYSbp60OTJWMd,80
spotify:artist:21mKp7DqtSNHhCAU2ugvUw,81
spotify:artist:1r4hJ1h58CWwUQe3MxPuau,91
spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,86
spotify:artist:21dooacK2WGBB5amYvKyfM,81
spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,88
spotify:artist:4LLpKhyESsyAXpc4laK94U,81
spotify:artist:3q7HBObVc0L8jNeTe5Gofh,85
spotify:artist:6AUl0ykLLpvTktob97x9hO,79
spotify:artist:1VPmR4DJC1PlOtd0IADAO0,82
spotify:artist:4RSyJzf7ef6Iu2rnLdabNq,89
spotify:artist:4SsVbpTthjScTS7U2hmr1X,88
spotify:artist:31TPClRtHm23RisEBtV3X7,86
spotify:artist:2ye2Wgw4gimLv2eAKyk1NB,86
spotify:artist:0EmeFodog0BfCgMzAIvKQp,90
spotify:artist:738wLrAtLtCtFOLvQBXOXp,90
spotify:artist:16oZKvXb6WkQlVAjwo2Wbg,82
spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,86
spotify:artist:2qxJFvFYMEDqd7ui6kSAcq,86
spotify:artist:2rhFzFmezpnW82MNqEKVry,80
spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,90
spotify:artist:67nwj3Y5sZQLl72VNUHEYE,81
spotify:artist:5me0Irg2ANcsgc93uaYrpb,84
spotify:artist:0ZED1XzwlLHW4ZaG4lOT6m,86
spotify:artist:2IvkS5MXK0vPGnwyJsrEyV,78
spotify:artist:50JJSqHUf2RQ9xsHs0KMHg,81
spotify:artist:4AVFqumd2ogHFlRbKIjp1t,87
spotify:artist:6FBDaR13swtiWwGhX1WQsP,83
spotify:artist:5lwmRuXgjX8xIwlnauTZIP,86
spotify:artist:3E6xrwgnVfYCrCs0ePERDz,91
spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,91
spotify:artist:540vIaP2JwjQb9dm3aArA4,87
spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ,80
spotify:artist:26AHtbjWKiwYzsoGoUZq53,81
spotify:artist:7oPftvlwr6VrsViSDV7fJY,85
spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,86
spotify:artist:36QJpDe2go2KgaRleHCDTp,84
spotify:artist:0eHQ9o50hj6ZDNBt6Ys1sD,91
spotify:artist:20wkVLutqVOYrc0kxFs7rA,80
spotify:artist:4yBK75WVCQXej1p04GWqxH,79
spotify:artist:3BmGtnKgCSGYIUhmivXKWX,83
spotify:artist:5LHRHt1k9lMyONurDHEdrp,83
spotify:artist:718COspgdWOnwOFpJHRZHS,78
spotify:artist:2C6i0I5RiGzDKN9IAF8reh,83
spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,87
spotify:artist:2ODbg2404zUzTi02qIPEjB,78
spotify:artist:5t28BP42x2axFnqOOMg3CM,82
spotify:artist:6DPYiyq5kWVQS4RGwxzPC7,84
spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,82
spotify:artist:0C0XlULifJtAgn6ZNCW2eu,85
spotify:artist:6y8XlgIV8BLlIg1tT1R10i,78
spotify:artist:3cR4rhS2hBWqI7rJEBacvN,79
spotify:artist:4YLtscXsxbVgi031ovDDdh,78
spotify:artist:3AA28KZvwAUcZuOKwyblJQ,84
spotify:artist:5pUo3fmmHT8bhCyHE52hA6,85
spotify:artist:4IWBUUAFIplrNtaOHcJPRM,86
spotify:artist:4qBgvVog0wzW75IQ48mU7v,80
spotify:artist:1GxkXlMwML1oSg5eLPiAz3,84
spotify:artist:6yJCxee7QumYr820xdIsjo,78
spotify:artist:6TIYQ3jFPwQSRmorSezPxX,81
spotify:artist:74XFHRwlV6OrjEM0A2NCMF,83
spotify:artist:5Berubt6ysOy2LCMyqhmXP,77
spotify:artist:4BYxqVkZyFjtik7crYLg5Q,77
spotify:artist:3ipn9JLAPI5GUEo4y4jcoi,81
spotify:artist:4V8Sr092TqfHkfAA5fXXqG,87
spotify:artist:5CCwRZC6euC8Odo6y9X8jr,89
spotify:artist:3grHWM9bx2E9vwJCdlRv9O,77
spotify:artist:0u2FHSq3ln94y5Q57xazwf,78
spotify:artist:45eNHdiiabvmbp4erw26rg,81
spotify:artist:0z4gvV4rjIZ9wHck67ucSV,84
spotify:artist:711MCceyCBcFnzjGY4Q7Un,85
spotify:artist:3ApUX1o6oSz321MMECyIYd,79
spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ,82
spotify:artist:21E3waRsmPlU7jZsS13rcj,83
spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,85
spotify:artist:4utLUGcTvOJFr6aqIJtYWV,86
spotify:artist:6Dd3NScHWwnW6obMFbl1BH,83
spotify:artist:2xiIXseIJcq3nG7C8fHeBj,80
spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,85
spotify:artist:08GQAI4eElDnROBrJRGE0X,82
spotify:artist:4MoAOfV4ROWofLG3a3hhBN,77
spotify:artist:3GBPw9NK25X1Wt2OUvOwY3,83
spotify:artist:60d24wfXkVzDSfLS6hyCjZ,88
spotify:artist:3tQx1LPXbsYjE9VwN1Peaa,79
spotify:artist:4tX2TplrkIP4v05BNC903e,78
spotify:artist:3e7awlrlDSwF3iM0WBjGMp,87
spotify:artist:5M0lbkGluOPXLeFjApw8r8,79
spotify:artist:77SW9BnxLY8rJ0RciFqkHh,81
spotify:artist:2mxe0TnaNL039ysAj51xPQ,81
spotify:artist:22bE4uQ6baNwSHPVcDxLCe,84
spotify:artist:7Ln80lUS6He07XvHI8qqHH,86
spotify:artist:6WY7D3jk8zTrHtmkqqo5GI,77
spotify:artist:5ndkK3dpZLKtBklKjxNQwT,80
spotify:artist:4NHQUGzhtTLFvgF5SZesLK,83
spotify:artist:3Y7RZ31TRPVadSFVy1o8os,78
spotify:artist:4olE3I5QU0dvSR7LIpqTXc,83
spotify:artist:7x8nK0m0cP2ksQf0mjWdPS,76
spotify:artist:1dID9zgn0OV0Y8ud7Mh2tS,76
spotify:artist:6KImCVD70vtIoJWnq6nGn3,83
spotify:artist:6olE6TJLqED3rqDCT0FyPh,84
spotify:artist:1pPmIToKXyGdsCF6LmqLmI,78
spotify:artist:0SCbttzoZTnLFebDYmAWCm,81
spotify:artist:63yrD80RY3RNEM2YDpUpO8,80
spotify:artist:0nmQIMXWTXfhgOBdNzhGOs,81
spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ,81
spotify:artist:15iVAtD3s3FsQR4w1v6M0P,77
spotify:artist:10exVja0key0uqUkk6LJRT,82
spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb,80
spotify:artist:3jOstUTkEu2JkjvRdBA5Gu,79
spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,79
spotify:artist:5lHRUCqkQZCIWeX7xG4sYT,78
spotify:artist:2R21vXR83lH98kGeO99Y66,86
spotify:artist:3gd8FJtBJtkRxdfbTu19U2,82
spotify:artist:3TOqt5oJwL9BE2NG9MEwDa,81
spotify:artist:6UBA15slIuadJ8h2lPRPos,77
spotify:artist:5XenQ7XfcvQdfIbpLEFaKQ,78
spotify:artist:2P5sC9cVZDToPxyomzF1UH,80
spotify:artist:5eAWCfyUhZtHHtBdNk56l1,83
spotify:artist:5vngPClqofybhPERIqQMYd,76
spotify:artist:64aJYyrXljOodnUG6jvhRD,87
spotify:artist:6MDME20pz9RveH9rEXvrOM,86
spotify:artist:0a1gHP0HAqALbEyxaD5Ngn,77
spotify:artist:0jnsk9HBra6NMjO2oANoPY,83
spotify:artist:3RqBeV12Tt7A8xH3zBDDUF,76
spotify:artist:4Rxn7Im3LGfyRkY2FlHhWi,82
spotify:artist:6cEuCEZu7PAE9ZSzLLc2oQ,83
spotify:artist:5q8HGNo0BjLWaTAhRtbwxa,76
spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,81
spotify:artist:2FXC3k01G6Gw61bmprjgqS,81
spotify:artist:7pFeBzX627ff0VnN6bxPR4,81
spotify:artist:26dSoYclwsYLMAKD3tpOr4,83
spotify:artist:0X2BH1fck6amBIoJhDVmmJ,84
spotify:artist:7mDU6nMUJnOSY2Hkjz5oqM,78
spotify:artist:0bdfiayQAKewqEvaU6rXCv,84
spotify:artist:3EXdLajEO02ziZ90P90bSW,78
spotify:artist:3Isy6kedDrgPYoTS1dazA9,87
spotify:artist:0ONHkAv9pCAFxb0zJwDNTy,80
spotify:artist:1CFCsEqKrCyvAFKOATQHiW,76
spotify:artist:0NbfKEOTQCcwd6o7wSDOHI,80
spotify:artist:3crnzLy8R4lVwaigKEOz7V,77
spotify:artist:3DiDSECUqqY1AuBP8qtaIa,82
spotify:artist:1Xylc3o4UrD53lo9CvFvVg,87
spotify:artist:74cb3MG0x0BOnYNW1uXYnM,79
spotify:artist:3NPpFNZtSTHheNBaWC82rB,81
spotify:artist:0fiWOxhsBsQQvFDtxUQWo0,76
spotify:artist:6KZDXtSj0SzGOV705nNeh3,82
spotify:artist:6JL8zeS1NmiOftqZTRgdTz,82
spotify:artist:0eecdvMrqBftK0M1VKhaF4,87
spotify:artist:0CEFCo8288kQU7mJi25s6E,79
spotify:artist:4xFUf1FHVy696Q1JQZMTRj,76
spotify:artist:0EdvGhlC1FkGItLOWQzG4J,77
spotify:artist:00oL7zWxmWveTsKF7DnIRd,80
spotify:artist:1U1el3k54VvEUzo3ybLPlM,78
spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,79
spotify:artist:6kACVPfCOnqzgfEF5ryl0x,80
spotify:artist:6deZN1bslXzeGvOLaLMOIF,81
spotify:artist:2QsynagSdAqZj3U9HgDzjD,84
spotify:artist:1By9QBFnjZAoI83BZppHlt,75
spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,80
spotify:artist:1Oa0bMld0A3u5OTYfMzp5h,81
spotify:artist:7qG3b048QCHVRO5Pv1T5lw,85
spotify:artist:7e1ICztHM2Sc4JNLxeMXYl,78
spotify:artist:1G9G7WwrXka3Z1r7aIDjI7,79
spotify:artist:26T4yOaOoFJvUvxR87Y9HO,77
spotify:artist:3qBKjEOanahMxlRojwCzhI,77
spotify:artist:5BtHciL0e0zOP7prIHn3pP,77
spotify:artist:6f4XkbvYlXMH0QgVRzW0sM,76
spotify:artist:1vSN1fsvrzpbttOYGsliDr,78
spotify:artist:5nSGBmlgUdqWNExnOX8VtV,78
spotify:artist:3MHaV05u0io8fQbZ2XPtlC,83
spotify:artist:0WOxhx4hikIsyF3CRPLC8W,76
spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z,85
spotify:artist:3PhoLpVuITZKcymswpck5b,82
spotify:artist:4u5smJBskI6Adzv08PuiUP,82
spotify:artist:49bzE5vRBRIota4qeHtQM8,79
spotify:artist:6T5tfhQCknKG4UnH90qGnz,83
spotify:artist:1tqhsYv8yBBdwANFNzHtcr,76
spotify:artist:7vk5e3vY1uw9plTHJAMwjN,87
spotify:artist:21451j1KhjAiaYKflxBjr1,87
spotify:artist:3Fdm9TFJQCLmC3AWMuGExi,75
spotify:artist:05fG473iIaoy82BF1aGhL8,81
spotify:artist:0ECwFtbIWEVNwjlrfc6xoL,79
spotify:artist:0YC192cP3KPCRWx8zr8MfZ,83
spotify:artist:68kEuyFKyqrdQQLLsmiatm,77
spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,82
spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,82
spotify:artist:4HzKw8XcD0piJmDrrPRCYk,78
spotify:artist:70BYFdaZbEKbeauJ670ysI,77
spotify:artist:6DIS6PRrLS3wbnZsf7vYic,78
spotify:artist:3tlXnStJ1fFhdScmQeLpuG,76
spotify:artist:0NWbwDZY1VkRqFafuQm6wk,77
spotify:artist:2qk9voo8llSGYcZ6xrBzKx,82
spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,77
spotify:artist:4RddZ3iHvSpGV4dvATac9X,80
spotify:artist:6nxWCVXbOlEVRexSbLsTer,80
spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,74
spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,84
spotify:artist:3dRfiJ2650SZu6GbydcHNb,79
spotify:artist:1v3tdpIdBSW14rHUfiEVOv,75
spotify:artist:3iri9nBFs9e4wN7PLIetAw,78
spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS,82
spotify:artist:3AQRLZ9PuTAozP28Skbq8V,84
spotify:artist:51Blml2LZPmy7TTiAg47vQ,84
spotify:artist:3FUY2gzHeIiaesXtOAdB7A,79
spotify:artist:55fhWPvDiMpLnE4ZzNXZyW,81
spotify:artist:3IYUhFvPQItj6xySrBmZkd,81
spotify:artist:7gP3bB2nilZXLfPHJhMdvc,80
spotify:artist:4jogXSSvlyMkODGSZ2wc2P,78
spotify:artist:6GkJh85o22LfD2vgL9DP6f,74
spotify:artist:19Fi1Rj7kk8kyiwxpXy3yM,76
spotify:artist:3Sz7ZnJQBIHsXLUSo0OQtM,78
spotify:artist:2IDLDx25HU1nQMKde4n61a,78
spotify:artist:0qSX3s5pJnAlSsgsCne8Cz,74
spotify:artist:1DvtabXAjfrMihPP6JQdHs,75
spotify:artist:0CKa42Jqrc9fSFbDjePaXP,75
spotify:artist:4NiJW4q9ichVqL1aUsgGAN,77
spotify:artist:5BcAKTbp20cv7tC5VqPFoC,81
spotify:artist:3tVQdUvClmAT7URs9V3rsp,82
spotify:artist:3WGpXCj9YhhfX11TToZcXP,82
spotify:artist:4J13m9IZh03PEhoxAxRhXO,79
spotify:artist:5INjqkS1o8h1imAzPqGZBb,80
spotify:artist:3jK9MiCrA42lLAdMGUZpwa,78
spotify:artist:2jnIB6XdLvnJUeNTy5A0J2,76
spotify:artist:3YCKuqpv9nCsIhJ2v8SMix,75
spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,78
spotify:artist:0my6Pg4I28dVcZLSpAkqhv,75
spotify:artist:3tJoFztHeIJkJWMrx0td2f,73
spotify:artist:43ZHCT0cAZBISjO8DG9PnE,82
spotify:artist:0NIIxcxNHmOoyBx03SfTCD,79
spotify:artist:49tQo2QULno7gxHutgccqF,81
spotify:artist:6w9ToX5slZ4uIdmD17hJ3c,83
spotify:artist:7guDJrEfX3qb6FEbdPA5qi,80
spotify:artist:2UZMlIwnkgAEDBsw1Rejkn,77
spotify:artist:0n94vC3S9c3mb2HyNAOcjg,76
spotify:artist:3twuAojvYNrlWZpMkxLm3P,75
spotify:artist:46gyXjRIvN1NL1eCB8GBxo,78
spotify:artist:2T1aUibqR2QC2sINIDQOAK,86
spotify:artist:3EiLUeyEcA6fbRPSHkG5kb,84
spotify:artist:5Zq7R5qmi58ByYyBQTlNuk,74
spotify:artist:74eX4C98E4FCrAMl39qRsJ,76
spotify:artist:1YfEcTuGvBQ8xSD1f53UnK,79
spotify:artist:4sTQVOfp9vEMCemLw50sbu,83
spotify:artist:3XHO7cRUPCLOr6jwp8vsx5,80
spotify:artist:20qISvAhX20dpIbOOzGK3q,78
spotify:artist:1Bl6wpkWCQ4KVgnASpvzzA,76
spotify:artist:6s22t5Y3prQHyaHWUN1R1C,77
spotify:artist:5XDJlfdfbGNJrOJJNxTcdq,73
spotify:artist:5fyDppLDl1juIu1BcUT5zh,85
spotify:artist:4phGZZrJZRo4ElhRtViYdl,81
spotify:artist:1okJ4NC308qbtY9LyHn6DO,84
spotify:artist:3SgHzT552wy2W8pNLaLk24,78
spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,80
spotify:artist:33ScadVnbm2X8kkUqOkC6Z,83
spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,78
spotify:artist:0MeLMJJcouYXCymQSHPn8g,78
spotify:artist:7kFfY4UjNdNyaeUgLIEbIF,75
spotify:artist:57WHJIHrjOE3iAxpihhMnp,84
spotify:artist:5aIqB5nVVvmFsvSdExz408,80
spotify:artist:4mxWe1mtYIYfP040G38yvS,75
spotify:artist:660YptcR0hNHJ8iEr1qcse,75
spotify:artist:3vbKDsSS70ZX9D2OcvbZmS,77
spotify:artist:5iNrZmtVMtYev5M9yoWpEq,84
spotify:artist:1E2AEtxaFaJtH0lO7kgNKw,73
spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,82
spotify:artist:2wIVse2owClT7go1WT98tk,77
spotify:artist:2DlGxzQSjYe5N6G9nkYghR,82
spotify:artist:1QDrz3DMMaz3TB1cm0PGDu,84
spotify:artist:1W3FSF1BLpY3hlVIgvenLz,76
spotify:artist:7FY5V3XMwlNBPitEjXowHQ,74
spotify:artist:6Wr3hh341P84m3EI8qdn9O,79
spotify:artist:7sfl4Xt5KmfyDs2T3SVSMK,78
spotify:artist:74KM79TiuVKeVCqs8QtB0B,79
spotify:artist:3RNrq3jvMZxD9ZyoOZbQOD,78
spotify:artist:0YWxKQj2Go9CGHCp77UOyy,75
spotify:artist:6G3sPhnj4JBCsBVBGvZnkk,74
spotify:artist:6sLwRSXSUF5JTUnQaFenyj,75
spotify:artist:77AiFEVeAVj2ORpC85QVJs,81
spotify:artist:4EzkuveR9pLvDVFNx6foYD,81
spotify:artist:7z5WFjZAIYejWy0NI5lv4T,73
spotify:artist:7mnBLXK823vNxN3UWB7Gfz,78
spotify:artist:12vb80Km0Ew53ABfJOepVz,82
spotify:artist:4yiQZ8tQPux8cPriYMWUFP,78
spotify:artist:7gAppWoH7pcYmphCVTXkzs,82
spotify:artist:13YmWQJFwgZrd4bf5IjMY4,74
spotify:artist:0tPjSrb43a58uznKru1k2P,75
spotify:artist:2KsP6tYLJlTBvSUxnwlVWa,80
spotify:artist:5exS0bytCYdixgv02DaCm3,83
spotify:artist:5rSXSAkZ67PYJSvpUpkOr7,80
spotify:artist:01QTIT5P1pFP3QnnFSdsJf,76
spotify:artist:7hOGhpa8RMSuDOWntGIAJt,79
spotify:artist:5QdEbQJ3ylBnc3gsIASAT5,72
spotify:artist:4TMHGUX5WI7OOm53PqSDAT,73
spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,80
spotify:artist:1w5Kfo2jwwIPruYS2UWh56,81
spotify:artist:3RtNN1VnooWEn3KQk03DUL,82
spotify:artist:0YinUQ50QDB7ZxSCLyQ40k,76
spotify:artist:25uiPmTg16RbhZWAqwLBy5,81
spotify:artist:4MVyzYMgTwdP7Z49wAZHx0,77
spotify:artist:0SwO7SWeDHJijQ3XNS7xEE,78
spotify:artist:6aaMZ3fcfLv4tEbmY7bjRM,74
spotify:artist:6hfwwpXqZPRC9CsKI7qtv1,75
spotify:artist:3hcs9uc56yIGFCSy9leWe7,73
spotify:artist:77tT1kLj6mCWtFNqiOmP9H,77
spotify:artist:2OEGI2wrCVmvavKEOMlccy,74
spotify:artist:5ghnxpW47ojtLHHyTLdxdY,75
