song_id,artist_id,artist_name,duration,explicit,song_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,analysis_url
6i0V12jOa3mr6uu4WYhUBr,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,195920,FALSE,Heathens,82,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58E-05,0.105,0.548,90.024,4,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr
6JV2JOEocMgcZxYSZelKcc,31TPClRtHm23RisEBtV3X7,Justin Timberlake,236001,FALSE,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",80,0.667,0.83,0,-5.715,1,0.0749,0.0123,0,0.191,0.701,113.03,4,https://api.spotify.com/v1/audio-analysis/6JV2JOEocMgcZxYSZelKcc
0prNGof3XqfTvNDxHonvdK,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,230226,FALSE,Scars To Your Beautiful,75,0.591,0.741,0,-5.751,1,0.139,0.0294,0,0.11,0.452,97.048,4,https://api.spotify.com/v1/audio-analysis/0prNGof3XqfTvNDxHonvdK
1yNyoWWWikbLhwIGWjZuDW,7gAppWoH7pcYmphCVTXkzs,The Vamps,197793,FALSE,All Night,41,0.563,0.775,8,-6.433,1,0.0366,0.00251,0,0.326,0.458,144.945,4,https://api.spotify.com/v1/audio-analysis/1yNyoWWWikbLhwIGWjZuDW
27SdWb2rFzO6GWiYDBTD9j,5WUlDfRSoLAfcVSX1WnrxN,Sia,211666,FALSE,Cheap Thrills,78,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,4,https://api.spotify.com/v1/audio-analysis/27SdWb2rFzO6GWiYDBTD9j
43jBqV3j3Xi1g6wO0bhIMd,6d47Z08T4snK50HgTEHo5Z,Sage The Gemini,193181,FALSE,Now and Later,71,0.781,0.57,11,-5.874,0,0.188,0.273,0,0.196,0.858,107.059,4,https://api.spotify.com/v1/audio-analysis/43jBqV3j3Xi1g6wO0bhIMd
6nxQdXa1uAL0rY72wPZu89,5y2Xq6xcjJb2jVM54GHK3t,John Legend,210293,FALSE,Love Me Now,70,0.488,0.762,8,-3.842,1,0.0865,0.591,0,0.0763,0.709,123.889,4,https://api.spotify.com/v1/audio-analysis/6nxQdXa1uAL0rY72wPZu89
1D3ODoXHBLpdxolZRHWV1j,1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,201254,FALSE,By Your Side,75,0.696,0.743,6,-3.838,1,0.0331,0.0778,0,0.0581,0.644,122.978,4,https://api.spotify.com/v1/audio-analysis/1D3ODoXHBLpdxolZRHWV1j
3AEZUABDXNtecAOSC1qTfo,0eecdvMrqBftK0M1VKhaF4,CNCO,222560,FALSE,ReggaetÃ_n Lento (Bailemos),81,0.761,0.838,4,-3.073,0,0.0502,0.4,0,0.176,0.71,93.974,4,https://api.spotify.com/v1/audio-analysis/3AEZUABDXNtecAOSC1qTfo
0JiVRyTJcJnmlwCZ854K4p,7vk5e3vY1uw9plTHJAMwjN,Alan Walker,161200,FALSE,Alone,79,0.676,0.929,10,-3.194,1,0.0458,0.186,0.000405,0.121,0.157,97.019,4,https://api.spotify.com/v1/audio-analysis/0JiVRyTJcJnmlwCZ854K4p
7aV2mflaASUmGhCErm7kBO,15NtJjjHRFybdNSMyM9smT,Nevada,167038,FALSE,The Mack,71,0.707,0.883,0,-4.281,1,0.0602,0.0707,0,0.23,0.541,106.031,4,https://api.spotify.com/v1/audio-analysis/7aV2mflaASUmGhCErm7kBO
4Q4jmPHwu0wrJvqrld0FQ6,1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,226720,FALSE,I Would Like,72,0.486,0.713,2,-3.949,0,0.0524,0.0853,0,0.0839,0.297,121.028,4,https://api.spotify.com/v1/audio-analysis/4Q4jmPHwu0wrJvqrld0FQ6
1cG0umU5TKStygKsPFZ9pY,3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,191379,FALSE,Shed a Light,78,0.483,0.787,8,-5.244,1,0.102,0.112,0,0.257,0.58,122.058,4,https://api.spotify.com/v1/audio-analysis/1cG0umU5TKStygKsPFZ9pY
17Fd6Yb7mSbinKG8LoWfFl,2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,197933,TRUE,I Took A Pill In Ibiza - Seeb Remix,76,0.663,0.713,7,-6.647,0,0.112,0.0353,7.68E-06,0.0843,0.69,101.965,4,https://api.spotify.com/v1/audio-analysis/17Fd6Yb7mSbinKG8LoWfFl
68EMU2RD1ECNeOeJ5qAXCV,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,217706,FALSE,We Don't Talk Anymore (feat. Selena Gomez),62,0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,4,https://api.spotify.com/v1/audio-analysis/68EMU2RD1ECNeOeJ5qAXCV
1a5Yu5L18qNxVhXx38njON,0NGAZxHanS9e0iNHpR8f2W,Alok,192846,FALSE,Hear Me Now,62,0.789,0.442,11,-7.844,1,0.0421,0.586,0.00366,0.0927,0.45,121.971,4,https://api.spotify.com/v1/audio-analysis/1a5Yu5L18qNxVhXx38njON
6rQSrBHf7HlZjtcMZ4S4bO,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,205600,FALSE,Safari,75,0.508,0.687,0,-4.361,1,0.326,0.551,3.41E-06,0.126,0.555,180.044,4,https://api.spotify.com/v1/audio-analysis/6rQSrBHf7HlZjtcMZ4S4bO
7yyRTcZmCiyzzJlNzGC9Ol,5M0lbkGluOPXLeFjApw8r8,DRAM,225205,TRUE,Broccoli (feat. Lil Yachty),74,0.886,0.525,8,-7.39,1,0.131,0.236,0,0.057,0.708,145.99,4,https://api.spotify.com/v1/audio-analysis/7yyRTcZmCiyzzJlNzGC9Ol
0azC730Exh71aQlOt9Zj3y,7CajNmpbOovFoOoasH2HaY,Calvin Harris,222160,FALSE,This Is What You Came For,81,0.63,0.928,9,-2.787,0,0.0331,0.199,0.124,0.148,0.465,123.963,4,https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y
5hYTyyh2odQKphUbMqc5gN,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,175517,FALSE,"How Far I'll Go - From ""Moana""",72,0.314,0.555,9,-9.601,1,0.37,0.157,0.000108,0.067,0.159,179.666,4,https://api.spotify.com/v1/audio-analysis/5hYTyyh2odQKphUbMqc5gN
5GFDrUTLGJix84sNhjCG0g,3Gm5F95VdRxW3mqCn8RPBJ,AminÃ©,209746,TRUE,Caroline,42,0.945,0.394,10,-8.571,1,0.492,0.303,0,0.131,0.743,120.058,4,https://api.spotify.com/v1/audio-analysis/5GFDrUTLGJix84sNhjCG0g
4tCtwWceOPWzenK2HAIJSb,1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,214480,FALSE,Work from Home,81,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94E-06,0.0644,0.593,105.017,4,https://api.spotify.com/v1/audio-analysis/4tCtwWceOPWzenK2HAIJSb
7DM4BPaS7uofFul3ywMe46,7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,259195,FALSE,Vente Pa' Ca,79,0.663,0.92,11,-4.07,0,0.226,0.00431,1.69E-05,0.101,0.533,99.935,4,https://api.spotify.com/v1/audio-analysis/7DM4BPaS7uofFul3ywMe46
3QwBODjSEzelZyVjxPOHdq,21451j1KhjAiaYKflxBjr1,Zion & Lennox,209453,FALSE,Otra Vez (feat. J Balvin),82,0.832,0.772,10,-5.429,1,0.1,0.0559,0.000486,0.44,0.704,96.016,4,https://api.spotify.com/v1/audio-analysis/3QwBODjSEzelZyVjxPOHdq
4F7A0DXBrmUAkp32uenhZt,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,249213,TRUE,Party Monster,75,0.585,0.612,1,-8.341,1,0.0806,0.181,1.03E-05,0.293,0.188,77.487,4,https://api.spotify.com/v1/audio-analysis/4F7A0DXBrmUAkp32uenhZt
3AsAuGTaDQzavZZThyYlop,5H6xmHXjsq98NLbEjuE29f,NEIKED,188888,FALSE,Sexual,76,0.803,0.569,2,-7.392,1,0.0739,0.0623,0,0.083,0.809,107.986,4,https://api.spotify.com/v1/audio-analysis/3AsAuGTaDQzavZZThyYlop
1CUVN2kn7mW5FjkqXTR2W1,1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,196613,FALSE,Perfect Strangers,78,0.742,0.819,1,-5.307,1,0.0487,0.372,0,0.277,0.709,117.986,4,https://api.spotify.com/v1/audio-analysis/1CUVN2kn7mW5FjkqXTR2W1
7xHWNBFm6ObGEQPaUxHuKO,5WUlDfRSoLAfcVSX1WnrxN,Sia,210226,FALSE,The Greatest,79,0.668,0.725,1,-6.127,1,0.266,0.0102,0.000479,0.0561,0.729,191.944,4,https://api.spotify.com/v1/audio-analysis/7xHWNBFm6ObGEQPaUxHuKO
2Z8WuEywRWYTKe1NybPQEW,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,214506,FALSE,Ride,82,0.645,0.713,6,-5.355,1,0.0393,0.00835,0,0.113,0.566,74.989,4,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW
0SGkqnVQo9KPytSri1H6cF,0c173mlxpT3dSFRgMO8XPh,Big Sean,222360,TRUE,Bounce Back,80,0.77,0.567,2,-5.698,1,0.175,0.105,0,0.125,0.26,81.477,4,https://api.spotify.com/v1/audio-analysis/0SGkqnVQo9KPytSri1H6cF
6I6NX6tjGsxFAsIfGzY9lJ,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,264746,TRUE,Deja Vu,74,0.653,0.409,9,-11.446,1,0.421,0.361,0.00012,0.189,0.187,174.324,4,https://api.spotify.com/v1/audio-analysis/6I6NX6tjGsxFAsIfGzY9lJ
6HUnnBwYZqcED1eQztxMBN,4ehtJnVumNf6xzSCDk8aLB,Martin Jensen,174933,FALSE,Solo Dance,79,0.744,0.836,6,-2.396,0,0.0507,0.0435,0,0.194,0.36,114.965,4,https://api.spotify.com/v1/audio-analysis/6HUnnBwYZqcED1eQztxMBN
14WWzenpaEgQZlqPq2nk4v,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,219320,TRUE,Work,76,0.725,0.534,11,-6.238,1,0.0946,0.0752,0,0.0919,0.558,91.974,4,https://api.spotify.com/v1/audio-analysis/14WWzenpaEgQZlqPq2nk4v
11KJSRSgaDxqydKYiD2Jew,3TVXtAsR1Inumwj472S9r4,Drake,263373,TRUE,Too Good,74,0.804,0.648,7,-7.805,1,0.117,0.0573,3.49E-05,0.102,0.392,117.983,4,https://api.spotify.com/v1/audio-analysis/11KJSRSgaDxqydKYiD2Jew
58zsLZPvfflaiIbNWoA22O,4f9iBmdUOhQWeP7dcAn1pf,Rag'n'Bone Man,200186,FALSE,Human,81,0.602,0.707,11,-4.097,1,0.302,0.393,0,0.165,0.554,75.09,4,https://api.spotify.com/v1/audio-analysis/58zsLZPvfflaiIbNWoA22O
3hB5DgAiMAQ4DzYbsMq1IT,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,233720,FALSE,Love Yourself,80,0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,4,https://api.spotify.com/v1/audio-analysis/3hB5DgAiMAQ4DzYbsMq1IT
3CRDbSIZ4r5MsZ0YwxuEkn,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,202333,FALSE,Stressed Out,82,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29E-05,0.0602,0.648,169.977,4,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn
7gHs73wELdeycvS48JfIos,7vk5e3vY1uw9plTHJAMwjN,Alan Walker,212626,FALSE,Faded,83,0.589,0.651,6,-5.097,1,0.0306,0.0291,3.20E-06,0.111,0.166,90.011,4,https://api.spotify.com/v1/audio-analysis/7gHs73wELdeycvS48JfIos
69bp2EbF7Q2rqc5N3ylezZ,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,200786,FALSE,Sorry,79,0.654,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.41,99.945,4,https://api.spotify.com/v1/audio-analysis/69bp2EbF7Q2rqc5N3ylezZ
5OOkp4U9P9oL23maHFHL1h,7pFeBzX627ff0VnN6bxPR4,Desiigner,246761,TRUE,Panda,72,0.576,0.766,10,-4.943,0,0.449,0.028,1.68E-06,0.366,0.236,144.833,4,https://api.spotify.com/v1/audio-analysis/5OOkp4U9P9oL23maHFHL1h
7vRriwrloYVaoAe3a9wJHe,3iri9nBFs9e4wN7PLIetAw,gnash,251033,TRUE,"i hate u, i love u (feat. olivia o'brien)",82,0.492,0.275,6,-13.4,0,0.3,0.687,0,0.101,0.18,92.6,4,https://api.spotify.com/v1/audio-analysis/7vRriwrloYVaoAe3a9wJHe
2BrzlUj1u1CtvaJDGIKpsP,55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,242081,FALSE,Make Me (Cry),74,0.588,0.471,0,-7.287,1,0.0577,0.592,0.00146,0.0733,0.209,152.881,4,https://api.spotify.com/v1/audio-analysis/2BrzlUj1u1CtvaJDGIKpsP
4vb4mFvYsr2h6enhjJsq9Y,4dpARuHxo51G3z768sgnrY,Adele,240426,FALSE,Water Under the Bridge,72,0.596,0.838,5,-6.52,0,0.0704,0.0189,1.54E-05,0.108,0.472,94.982,4,https://api.spotify.com/v1/audio-analysis/4vb4mFvYsr2h6enhjJsq9Y
2aFiaMXmWsM3Vj72F9ksBl,6T5tfhQCknKG4UnH90qGnz,DNCE,219146,TRUE,Cake By The Ocean,78,0.774,0.764,4,-5.445,0,0.0518,0.156,0,0.0383,0.912,118.997,4,https://api.spotify.com/v1/audio-analysis/2aFiaMXmWsM3Vj72F9ksBl
6bLopGnirdrilrpdVB6Um1,5WUlDfRSoLAfcVSX1WnrxN,Sia,210920,FALSE,The Greatest,71,0.639,0.785,10,-6.167,0,0.174,0.0174,0.00107,0.0512,0.686,191.95,4,https://api.spotify.com/v1/audio-analysis/6bLopGnirdrilrpdVB6Um1
1OAiWI2oPmglaOiv9fdioU,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,212647,FALSE,Hymn For The Weekend - Seeb Remix,44,0.565,0.849,0,-3.516,0,0.0517,0.00868,4.68E-06,0.12,0.427,102.034,4,https://api.spotify.com/v1/audio-analysis/1OAiWI2oPmglaOiv9fdioU
2CPqh63wRVscbceKcPxwvv,6lB8vOoI4DRrrVxXwuV19c,Mike Perry,183414,FALSE,The Ocean,80,0.632,0.575,5,-6.478,1,0.029,0.0225,1.81E-06,0.104,0.188,90.037,4,https://api.spotify.com/v1/audio-analysis/2CPqh63wRVscbceKcPxwvv
3TRFq09DUgYj1mug6RRqJW,787bCXOIvGeBw0Bc4kEjhD,Luke Christopher,248337,TRUE,Lot to Learn,73,0.405,0.846,6,-3.57,1,0.195,0.0948,0,0.0666,0.602,82.232,4,https://api.spotify.com/v1/audio-analysis/3TRFq09DUgYj1mug6RRqJW
4dASQiO1Eoo3RJvt74FtXB,55Aa2cqylxrFIXC767Z865,Lil Wayne,243490,TRUE,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",81,0.502,0.786,9,-4.378,0,0.317,0.255,0,0.65,0.739,169.021,4,https://api.spotify.com/v1/audio-analysis/4dASQiO1Eoo3RJvt74FtXB
0L7loeTIg6akW84aEQZpCT,738wLrAtLtCtFOLvQBXOXp,Major Lazer,166138,FALSE,Light It Up (feat. Nyla & Fuse ODG) - Remix,62,0.746,0.877,9,-3.782,0,0.0666,0.0375,0.000833,0.233,0.751,107.985,4,https://api.spotify.com/v1/audio-analysis/0L7loeTIg6akW84aEQZpCT
0B8B8cVRFIG1yznoQe7c9s,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,247426,FALSE,Setting Fires,60,0.627,0.717,8,-5.751,0,0.0376,0.017,0,0.261,0.561,105.05,4,https://api.spotify.com/v1/audio-analysis/0B8B8cVRFIG1yznoQe7c9s
6F609ICg9Spjrw1epsAnpa,3TVXtAsR1Inumwj472S9r4,Drake,245226,TRUE,Controlla,72,0.607,0.476,10,-11.076,0,0.249,0.0773,0,0.113,0.347,122.976,5,https://api.spotify.com/v1/audio-analysis/6F609ICg9Spjrw1epsAnpa
0EPxmvsG1BY5td4aTOkWBF,3Nipsl6GVwwGyeAk0J29C6,MC G15,144039,TRUE,Deu Onda,68,0.931,0.604,0,-1.41,0,0.0573,0.456,0,0.0488,0.864,129.926,4,https://api.spotify.com/v1/audio-analysis/0EPxmvsG1BY5td4aTOkWBF
0sXvAOmXgjR2QUqLK1MltU,4vhNDa5ycK0ST968ek7kRr,Carlos Vives,227706,FALSE,La Bicicleta,70,0.736,0.964,0,-2.147,1,0.129,0.198,2.32E-06,0.336,0.953,179.935,4,https://api.spotify.com/v1/audio-analysis/0sXvAOmXgjR2QUqLK1MltU
0YHUITU3w6ws1v8ehT264g,3e7awlrlDSwF3iM0WBjGMp,Little Mix,246240,FALSE,Shout Out to My Ex,78,0.774,0.739,0,-4.022,1,0.0952,0.0316,5.95E-06,0.119,0.823,126.002,4,https://api.spotify.com/v1/audio-analysis/0YHUITU3w6ws1v8ehT264g
7yHEDfrJNd0zWOfXwydNH0,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,244453,FALSE,Into You,77,0.636,0.727,9,-5.852,1,0.106,0.0161,1.12E-06,0.151,0.358,107.988,4,https://api.spotify.com/v1/audio-analysis/7yHEDfrJNd0zWOfXwydNH0
2wDjpPW3HZdA9quPPmZAMu,2LZDXcxJWgsJfKXZv9a5eG,Cashmere Cat,215670,TRUE,Trust Nobody (feat. Selena Gomez & Tory Lanez),65,0.42,0.636,10,-7.216,1,0.22,0.494,0,0.122,0.784,156.104,5,https://api.spotify.com/v1/audio-analysis/2wDjpPW3HZdA9quPPmZAMu
5J1c3M4EldCfNxXwrwt8mT,07YUOmWljBTXwIseAUd9TW,Sebastian Yatra,228466,FALSE,Traicionera,76,0.776,0.669,11,-4.933,1,0.0638,0.142,0,0.219,0.661,91.012,4,https://api.spotify.com/v1/audio-analysis/5J1c3M4EldCfNxXwrwt8mT
0hNduWmlWmEmuwEFcYvRu1,6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,237792,FALSE,Sunset Lover,77,0.783,0.467,6,-9.474,1,0.0503,0.729,0.809,0.109,0.236,90.838,4,https://api.spotify.com/v1/audio-analysis/0hNduWmlWmEmuwEFcYvRu1
6fwdbPMwP1zVStm8FybmkO,1URnnhqYAYcrqrcwql10ft,21 Savage,258880,TRUE,X (feat. Future),82,0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,4,https://api.spotify.com/v1/audio-analysis/6fwdbPMwP1zVStm8FybmkO
5uDASfU19gDxSjW8cnCaBp,2hWs22BmQkK4czFtDLnar2,Rob $tone,177184,TRUE,Chill Bill,81,0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034,4,https://api.spotify.com/v1/audio-analysis/5uDASfU19gDxSjW8cnCaBp
1Tt4sE4pXi57mTD1GCzsqm,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,191600,TRUE,Needed Me,74,0.688,0.325,5,-8.083,0,0.251,0.107,0,0.0837,0.275,110.888,4,https://api.spotify.com/v1/audio-analysis/1Tt4sE4pXi57mTD1GCzsqm
7129iqBafaphfc3WPCGC0L,25u4wHJWxCA9vO0CzxAbK7,Lukas Graham,237300,FALSE,7 Years,53,0.728,0.489,10,-5.868,1,0.0611,0.313,0,0.386,0.316,119.816,4,https://api.spotify.com/v1/audio-analysis/7129iqBafaphfc3WPCGC0L
1lItf5ZXJc1by9SbPeljFd,7nKeLE1toRtW4M279iS26h,Zay Hilfigerrr,144244,FALSE,Juju On That Beat (TZ Anthem),72,0.807,0.887,1,-3.892,1,0.275,0.00381,0,0.391,0.78,160.517,4,https://api.spotify.com/v1/audio-analysis/1lItf5ZXJc1by9SbPeljFd
1CnPYaKxTVb4LWOtiGOm0m,50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,217603,TRUE,All Time Low,74,0.609,0.57,0,-4.239,1,0.104,0.0556,0,0.0915,0.531,90.195,4,https://api.spotify.com/v1/audio-analysis/1CnPYaKxTVb4LWOtiGOm0m
2XMTqoHHSH0lvuXrvIEdco,7xEFii6utZmQ61kX59HmLH,FRENSHIP,237706,FALSE,Capsize,78,0.683,0.708,5,-6.244,0,0.0305,0.0398,0.155,0.686,0.355,92.991,4,https://api.spotify.com/v1/audio-analysis/2XMTqoHHSH0lvuXrvIEdco
4BHzQ9C00ceJxfG16AlNWb,4dpARuHxo51G3z768sgnrY,Adele,223080,FALSE,Send My Love (To Your New Lover),72,0.69,0.524,6,-8.39,0,0.103,0.0415,3.16E-06,0.17,0.562,164.023,4,https://api.spotify.com/v1/audio-analysis/4BHzQ9C00ceJxfG16AlNWb
6OZh916QF8XNunWaP97WEZ,1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,212424,FALSE,Fast Car,76,0.459,0.587,9,-6.983,1,0.0785,0.453,0,0.307,0.581,113.901,4,https://api.spotify.com/v1/audio-analysis/6OZh916QF8XNunWaP97WEZ
0kN8xEmgMW9mh7UmDYHlJP,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,261240,FALSE,Versace On The Floor,81,0.578,0.574,2,-6.209,1,0.0454,0.196,0,0.083,0.301,174.152,4,https://api.spotify.com/v1/audio-analysis/0kN8xEmgMW9mh7UmDYHlJP
4ckuS4Nj4FZ7i3Def3Br8W,3TVXtAsR1Inumwj472S9r4,Drake,251333,TRUE,Sneakinâ€™,72,0.804,0.56,8,-6.682,1,0.185,0.00479,0,0.164,0.272,85.023,4,https://api.spotify.com/v1/audio-analysis/4ckuS4Nj4FZ7i3Def3Br8W
0tICYNayWWhH9GPeFrfjfD,7keGfmQR4X5w0two1xKZ7d,Kungs,195546,FALSE,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,78,0.793,0.729,0,-4.77,0,0.0394,0.08,3.10E-05,0.317,0.488,121.972,4,https://api.spotify.com/v1/audio-analysis/0tICYNayWWhH9GPeFrfjfD
58IL315gMSTD37DOZPJ2hf,4VMYDCV2IEDYJArk749S6m,Daddy Yankee,234320,FALSE,Shaky Shaky,69,0.899,0.626,6,-4.228,0,0.292,0.076,0,0.0631,0.873,88.007,4,https://api.spotify.com/v1/audio-analysis/58IL315gMSTD37DOZPJ2hf
6YZdkObH88npeKrrkb8Ggf,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,200813,FALSE,DUELE EL CORAZON,77,0.724,0.904,8,-3.354,0,0.0966,0.0786,0,0.226,0.846,90.999,4,https://api.spotify.com/v1/audio-analysis/6YZdkObH88npeKrrkb8Ggf
40UroIGvsMPLPBYwH8rMNA,0q4NrXqJnc367PieejuROJ,Vice,177094,TRUE,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),41,0.779,0.671,9,-5.829,1,0.0814,0.153,1.12E-05,0.115,0.718,104.953,4,https://api.spotify.com/v1/audio-analysis/40UroIGvsMPLPBYwH8rMNA
4h90qkbnW1Qq6pBhoPvwko,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,231360,TRUE,Sidewalks,71,0.542,0.727,1,-5.268,0,0.0849,0.135,0,0.328,0.548,150.098,4,https://api.spotify.com/v1/audio-analysis/4h90qkbnW1Qq6pBhoPvwko
4OZEu0Vwq0RB2LAq14v99n,540vIaP2JwjQb9dm3aArA4,DJ Snake,220573,FALSE,Middle,74,0.611,0.7,9,-5.331,1,0.0436,0.0199,0,0.0549,0.213,104.981,4,https://api.spotify.com/v1/audio-analysis/4OZEu0Vwq0RB2LAq14v99n
6fxVffaTuwjgEk5h9QyRjy,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,258986,FALSE,Photograph,68,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,4,https://api.spotify.com/v1/audio-analysis/6fxVffaTuwjgEk5h9QyRjy
5DA77EqppDmCTWGovd4oTP,7DMveApC7UnC2NPfPvlHSU,Cheat Codes,228361,TRUE,Sex,55,0.612,0.694,0,-5.89,1,0.166,0.00411,0,0.141,0.194,105.035,4,https://api.spotify.com/v1/audio-analysis/5DA77EqppDmCTWGovd4oTP
4qqArAiTPueDxIp7cf87h7,0bdfiayQAKewqEvaU6rXCv,MÃ˜,235826,FALSE,Final Song,76,0.695,0.672,1,-6.109,0,0.0345,0.014,8.44E-05,0.0756,0.245,104.988,4,https://api.spotify.com/v1/audio-analysis/4qqArAiTPueDxIp7cf87h7
1FUViuNSldssMIawrOXF2i,64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,191811,FALSE,I Got You,76,0.609,0.887,9,-4.749,0,0.0507,0.0504,4.76E-06,0.09,0.316,97.99,4,https://api.spotify.com/v1/audio-analysis/1FUViuNSldssMIawrOXF2i
40YcuQysJ0KlGQTeGUosTC,02kJSzxNuaWGqwubyUba0Z,G-Eazy,251466,TRUE,"Me, Myself & I",78,0.757,0.672,0,-6.524,0,0.0955,0.0186,0,0.158,0.382,111.996,4,https://api.spotify.com/v1/audio-analysis/40YcuQysJ0KlGQTeGUosTC
4nMlau89VAjmV7agkl7OY3,2oX42qP5ineK3hrhBECLmj,Andy Grammer,198001,FALSE,Fresh Eyes,69,0.822,0.544,0,-6.797,1,0.0332,0.562,2.40E-05,0.144,0.861,122.047,4,https://api.spotify.com/v1/audio-analysis/4nMlau89VAjmV7agkl7OY3
04CttTezSnv71USiiG9mIo,3wjsrpfO6odEphTZWx45RQ,Hearts & Colors,218446,FALSE,Lighthouse - Andrelli Remix,74,0.595,0.662,11,-6.858,0,0.0362,0.0178,0,0.0804,0.417,96.053,4,https://api.spotify.com/v1/audio-analysis/04CttTezSnv71USiiG9mIo
4gmmRb6bZJffOOiww1JGTO,1URnnhqYAYcrqrcwql10ft,21 Savage,235040,TRUE,No Heart,80,0.906,0.444,4,-8.692,0,0.384,0.136,6.44E-05,0.173,0.678,140.063,4,https://api.spotify.com/v1/audio-analysis/4gmmRb6bZJffOOiww1JGTO
4mU5iXHeLgbR94siF7p1sY,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,237573,TRUE,Six Feet Under,71,0.768,0.485,6,-8.435,0,0.0825,0.102,0,0.128,0.289,140.016,4,https://api.spotify.com/v1/audio-analysis/4mU5iXHeLgbR94siF7p1sY
20ZAJdsKB5IGbGj4ilRt2o,1i8SpTcr7yvPOmcqrbnVXY,Ozuna,226400,FALSE,Dile Que Tu Me Quieres,77,0.721,0.687,1,-6.682,1,0.0782,0.0998,0,0.0679,0.825,175.914,4,https://api.spotify.com/v1/audio-analysis/20ZAJdsKB5IGbGj4ilRt2o
4WjH9Bzt3kx7z8kl0awxh4,738wLrAtLtCtFOLvQBXOXp,Major Lazer,176561,FALSE,Lean On (feat. MÃ˜ & DJ Snake),72,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4,https://api.spotify.com/v1/audio-analysis/4WjH9Bzt3kx7z8kl0awxh4
6stYbAJgTszHAHZMPxWWCY,0b2GL7Y02vu50qieoQmw1w,IAmChino,252003,FALSE,Ay Mi Dios,62,0.761,0.829,0,-3.203,0,0.0681,0.167,0,0.189,0.813,92.033,4,https://api.spotify.com/v1/audio-analysis/6stYbAJgTszHAHZMPxWWCY
2MHCiOohBZEQuLgDTPvSzF,4sTQVOfp9vEMCemLw50sbu,Galantis,205920,FALSE,Love On Me,74,0.562,0.906,4,-2.085,1,0.0758,0.105,0,0.145,0.674,124.146,4,https://api.spotify.com/v1/audio-analysis/2MHCiOohBZEQuLgDTPvSzF
