song_id,artist_id,duration,popularity,explicit,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mode,key,track_number,artist_popularity,album_length,release_date,end_of_fade_in,start_of_fade_out,tempo_confidence,time_signature_confidence,mode_confidence,key_confidence,num_bars,num_beats,num_tatums,num_sections,num_segments

451GvHwY99NKV4zdKPRWmv,3GBPw9NK25X1Wt2OUvOwY3,191906,67,0,0.823,0.398,-8.22,0.0951,0.644,5.65e-06,0.0937,0.578,114.178,4,1,7,3,83,14,5506,0.0,182.13152,0.744,1.0,0.599,0.811,92,363,726,8,680

5eWOsyHHic4vJP3LjTVhqv,3GBPw9NK25X1Wt2OUvOwY3,183720,63,0,0.764,0.559,-7.153,0.0265,0.247,3.05e-05,0.125,0.627,105.021,4,1,0,6,83,14,5506,0.0,173.842,0.863,0.963,0.359,0.281,77,310,620,9,688

3piY5aMfwEEmXMV6I9kpoi,3GBPw9NK25X1Wt2OUvOwY3,219080,65,0,0.554,0.179,-18.254,0.0362,0.937,0.024,0.107,0.374,141.946,4,1,6,15,83,23,6396,0.0,212.63093,0.86,1.0,0.826,0.892,126,504,1008,10,752

6shRGWCtBUOPFLFTTqXZIC,3GBPw9NK25X1Wt2OUvOwY3,208653,64,0,0.786,0.648,-8.317,0.0522,0.248,0.000156,0.138,0.652,102.399,4,0,6,1,83,13,5840,0.2029,195.55265,0.85,1.0,0.302,0.241,86,347,694,9,966

4zohK59ouRruiqESaTcOZW,3GBPw9NK25X1Wt2OUvOwY3,239840,59,0,0.821,0.676,-7.245,0.152,0.691,0.000225,0.131,0.748,97.826,4,1,2,4,83,10,10133,0.13932,229.72082,0.631,1.0,0.789,0.8,95,385,770,13,1072

41Az1BCotlAUt7Ud8k6H2Y,3GBPw9NK25X1Wt2OUvOwY3,210466,60,0,0.72,0.224,-7.906,0.0329,0.834,1.29e-05,0.152,0.566,113.237,4,1,7,3,83,10,10133,0.0,203.48807,0.638,0.951,0.582,0.47,99,393,786,11,656

5WjDmjD39LsFCRRALhorjd,3GBPw9NK25X1Wt2OUvOwY3,179346,59,0,0.898,0.404,-6.541,0.0386,0.622,1.59e-05,0.0899,0.518,98.081,4,1,11,1,83,12,8426,0.26712,173.98132,0.853,1.0,0.521,0.794,73,293,586,9,540

09dOpua4kGcHzH9Jt6KTzm,3GBPw9NK25X1Wt2OUvOwY3,283400,62,0,0.754,0.657,-10.8,0.04,0.682,0.0417,0.172,0.964,97.691,4,1,5,5,83,15,7797,0.0,275.64408,0.911,1.0,0.519,0.745,113,456,912,15,1178

4eLn7z31zqzEdlKSgesohf,3GBPw9NK25X1Wt2OUvOwY3,208506,57,0,0.716,0.591,-5.927,0.0431,0.254,3.48e-05,0.0959,0.865,176.167,4,1,11,4,83,14,5506,0.11637,198.78023,0.303,1.0,0.174,0.36,148,593,1186,10,768

4xX7OsX8XTGWJgRxNNIaFT,73Msd8rknjBghcGQiZ1mgh,188346,67,0,0.893,0.582,-7.529,0.0431,0.157,0.00558,0.102,0.459,126.044,4,1,1,1,64,1,9776,0.0,185.57968,0.89,1.0,0.618,0.668,97,391,782,10,815

2h7YGpndYgDucun6CctvW1,73Msd8rknjBghcGQiZ1mgh,203259,66,0,0.774,0.68,-5.332,0.138,0.0218,0,0.086,0.418,122.022,4,0,5,1,64,1,10093,0.0,197.79338,0.853,1.0,0.419,0.365,102,408,816,5,866

5QBmJaX3G4bG1h2thkzEmP,73Msd8rknjBghcGQiZ1mgh,323800,58,0,0.824,0.778,-8.659,0.0748,0.0368,0.262,0.329,0.906,127.98,4,1,7,1,64,1,9455,1.5854,315.65206,0.877,1.0,0.66,0.673,169,674,1348,11,1475

2x9MpnWYi0H1tlzD8SKSOR,38UNDmwOPDx9LI028z8Bcw,147973,48,0,0.899,0.847,-5.257,0.145,0.0889,1.84e-05,0.0909,0.926,125.04,4,1,8,1,44,1,9948,0.12771,141.2644,0.716,1.0,0.363,0.323,76,305,610,8,700

1O9DK8TdSUxTtpE15jkQrS,73Msd8rknjBghcGQiZ1mgh,342580,45,0,0.917,0.705,-7.722,0.0953,0.021,0.0363,0.0661,0.358,124.006,4,1,8,8,64,18,9065,0.0,333.57206,0.694,1.0,0.45,0.401,174,703,1406,11,1547

54NJE4erGP5jTb7uidF5RK,73Msd8rknjBghcGQiZ1mgh,290986,44,0,0.731,0.599,-7.236,0.0521,0.0233,0.136,0.131,0.266,124.987,4,1,8,1,64,1,10166,0.06399,283.88136,0.774,1.0,0.42,0.316,150,602,1204,15,1416

1eQh0lx6Pm8SqpgRsecnho,73Msd8rknjBghcGQiZ1mgh,226415,43,0,0.729,0.782,-6.201,0.0435,0.547,0,0.131,0.552,106.04,4,0,5,1,64,1,9144,0.0,216.88599,0.455,1.0,0.615,0.462,99,394,788,12,1037

7axJehLeH8Fsi0hE1xlKgc,40NRiKuuhj1pgGYppptlBO,261545,39,0,0.726,0.648,-9.33,0.0866,0.011,0.000841,0.0743,0.399,124.984,4,0,4,1,72,3,10031,0.08132,258.24073,0.73,1.0,0.181,0.196,135,543,1086,11,1340

3z87qH47LOuEwpJJtLV2sB,73Msd8rknjBghcGQiZ1mgh,347186,35,0,0.846,0.811,-8.737,0.0654,0.00039,0.137,0.0621,0.812,121.998,4,0,0,1,64,1,10166,0.1161,347.18668,0.848,1.0,0.478,0.331,176,703,1406,15,1678

0NhSfsIgbHweVYpybHqYrs,73Msd8rknjBghcGQiZ1mgh,364506,35,0,0.758,0.95,-5.458,0.0972,0.00691,0.152,0.343,0.674,124.002,4,1,1,1,64,1,10120,2.57161,358.10975,0.782,1.0,0.487,0.366,188,748,1496,15,2129

5bfjJMXBz6oxJPsbab9yOw,3Mu3Vp9lAwD8uQoo0KSu7k,168071,1,1,0.532,0.315,-13.864,0.138,0.121,0,0.554,0.362,160.047,4,1,8,6,15,7,9780,0.0639,168.07184,0.213,1.0,0.379,0.264,113,449,898,8,686

37jy3YDvHwe3UCMTypEWyo,3Mu3Vp9lAwD8uQoo0KSu7k,224208,1,1,0.613,0.618,-9.8,0.587,0.266,0,0.73,0.68,115.87,5,1,6,2,15,7,9780,0.0,224.20898,0.081,1.0,0.155,0.0,91,363,726,10,984

1Z7HONBDmM0V4vPosihCLb,3Mu3Vp9lAwD8uQoo0KSu7k,179200,0,1,0.494,0.404,-16.937,0.373,0.202,0,0.275,0.809,97.497,5,0,8,5,15,7,9780,0.0,179.2,0.088,1.0,0.364,0.305,71,290,580,9,804

2MiiPiEXCm8eBQyCUb9LYb,3Mu3Vp9lAwD8uQoo0KSu7k,168489,0,1,0.527,0.542,-11.553,0.307,0.155,0,0.591,0.933,85.955,4,0,5,4,15,7,9780,0.0,168.48979,0.087,0.839,0.407,0.396,59,241,482,7,718

4FK1Rienw5Ac5P2sz7QPLu,3Mu3Vp9lAwD8uQoo0KSu7k,279431,0,1,0.613,0.472,-14.991,0.59,0.264,0,0.132,0.673,171.984,4,1,9,7,15,7,9780,0.0,279.43182,0.295,0.918,0.209,0.115,201,798,1596,12,1242

6wbFICeqeFSGncuIETLTLh,3Mu3Vp9lAwD8uQoo0KSu7k,158850,0,1,0.539,0.84,-7.525,0.516,0.0858,0,0.312,0.632,157.119,4,0,3,1,15,7,9780,0.0,158.85062,0.495,1.0,0.171,0.095,103,415,830,9,747

5L0atiMakrsGPmpubZjY5i,3Mu3Vp9lAwD8uQoo0KSu7k,192052,0,1,0.623,0.662,-8.79,0.381,0.0311,0,0.232,0.672,146.191,4,0,10,3,15,7,9780,0.0,187.40245,0.211,0.979,0.588,0.552,117,468,935,9,807

11EVeW30HHEMZZsWgWzdfN,6MwPCCR936cYfM1dLsGVnl,312351,60,0,0.481,0.94,-3.288,0.0564,0.00113,0,0.107,0.194,94.948,4,0,10,12,66,12,10010,0.0,301.59238,0.628,0.86,0.468,0.359,121,486,972,8,1079

6Rt9GlwZEDU0V3vhXrUNqJ,6MwPCCR936cYfM1dLsGVnl,228053,57,1,0.579,0.946,-2.732,0.054,0.000128,2.38e-05,0.335,0.4,99.937,4,0,9,3,66,12,10010,0.0,224.50794,0.023,1.0,0.268,0.023,93,376,752,10,770

0vGDRD1JCj2NhUm7jUWxjf,6MwPCCR936cYfM1dLsGVnl,224516,57,1,0.586,0.92,-3.969,0.104,0.00145,1.22e-05,0.0119,0.706,93.038,4,0,6,9,66,12,10010,0.3249,216.45061,0.232,0.944,0.285,0.168,83,339,678,8,942

4vVUoi4U6ikqH2wIoE2fmG,6MwPCCR936cYfM1dLsGVnl,220040,53,1,0.49,0.991,-3.128,0.207,0.000228,4.4e-05,0.335,0.109,109.941,4,1,7,2,66,14,8791,0.18658,213.86159,0.913,1.0,0.806,0.95,98,392,784,8,763

0mDMySNeFk7O6DDslIcfPO,6MwPCCR936cYfM1dLsGVnl,235840,51,1,0.557,0.934,-3.312,0.0367,0.000321,6.73e-06,0.119,0.428,89.984,4,1,5,1,66,12,10010,0.0,233.28508,0.41,0.858,0.449,0.651,87,351,702,11,803

7petzbAJP403GAY6F3Zfbx,6MwPCCR936cYfM1dLsGVnl,210000,51,1,0.488,0.967,-1.825,0.103,4.63e-06,0.00018,0.494,0.331,94.99,4,1,1,4,66,12,10010,0.0,210.0,0.85,0.969,0.243,0.271,83,332,664,10,802

0SnvI0twJ1Mnh0rJlBRrf0,6MwPCCR936cYfM1dLsGVnl,224000,51,0,0.499,0.937,-2.492,0.0605,4.54e-05,6.11e-06,0.477,0.569,90.029,4,1,6,8,66,12,10010,0.20889,219.36472,0.002,1.0,0.164,0.0,83,330,660,10,797

7vlNJsXwdCNXpSCvC58jFa,6MwPCCR936cYfM1dLsGVnl,271282,49,1,0.287,0.953,-2.819,0.088,5.71e-06,4.73e-05,0.497,0.32,92.483,4,1,7,10,66,12,10010,0.06961,266.91338,0.053,0.865,0.714,0.73,105,420,840,7,967

5Hpjl6TGB0MRb4eAk2wcRO,6MwPCCR936cYfM1dLsGVnl,202626,49,0,0.481,0.943,-2.83,0.0541,5.29e-06,0.00952,0.486,0.529,99.955,4,1,1,2,66,12,10010,0.08163,198.69315,0.128,1.0,0.538,0.618,83,332,664,8,770

7D7byMFEWbDbkgOGX4EugP,6MwPCCR936cYfM1dLsGVnl,238306,48,1,0.536,0.917,-2.257,0.0337,8.75e-05,0.000181,0.383,0.718,97.498,4,0,10,5,66,12,10010,0.0,222.28463,0.04,1.0,0.493,0.449,96,382,764,9,768

0r3ur5jBMpjkcrqbVVvgs7,4hxDvVq5t8ebPYPdBl1F9f,291131,58,1,0.241,0.923,-3.495,0.0529,0.000446,0,0.22,0.451,172.046,3,1,8,4,62,12,8950,0.0,282.31982,0.19,1.0,0.526,0.418,238,718,1436,14,912

4fFx9gzhfhSNu71e4tveEN,4hxDvVq5t8ebPYPdBl1F9f,274164,58,0,0.583,0.889,-4.112,0.035,0.00235,0,0.642,0.301,110.023,4,1,7,10,62,13,9673,0.21456,252.93497,0.691,0.994,0.746,0.71,123,495,990,10,841

0CLtAB24zCxWFJ9eq1ywh0,4hxDvVq5t8ebPYPdBl1F9f,233157,54,0,0.554,0.935,-3.621,0.0396,0.0293,0,0.163,0.507,93.03,4,0,9,8,62,12,8950,0.16249,221.47773,0.848,0.953,0.136,0.0,87,354,708,6,760

4gfl1TtYTcBFuE5N5ROrt7,4hxDvVq5t8ebPYPdBl1F9f,211165,52,0,0.517,0.985,-3.291,0.175,0.00679,0,0.0768,0.212,111.883,4,1,7,2,62,13,9673,0.0,208.13787,0.643,0.427,0.558,0.757,98,388,776,11,811

2Q7nzt6BXtuDdroqKOag3D,4hxDvVq5t8ebPYPdBl1F9f,213086,48,0,0.507,0.99,-3.517,0.121,2.28e-05,0,0.347,0.28,135.053,4,0,0,5,62,13,9673,0.06395,210.25088,0.881,0.953,0.175,0.0,119,476,952,7,759

5PPkKbFuod4Qutcn0jMNNp,4hxDvVq5t8ebPYPdBl1F9f,281522,49,0,0.52,0.973,-4.22,0.049,0.000129,1.44e-06,0.103,0.382,140.031,4,0,5,8,62,13,9673,0.0,278.8078,0.78,0.943,0.536,0.445,163,652,1304,11,988

1OXzwmEPLq7cR6J6sbcLto,4hxDvVq5t8ebPYPdBl1F9f,234200,47,0,0.543,0.713,-3.405,0.0307,0.00995,4.17e-05,0.115,0.239,76.515,4,0,2,5,62,12,6335,0.10027,222.70259,0.0,0.946,0.468,0.419,73,293,586,9,673

5A7ZY7Ne45YzSCVmQYggkP,4hxDvVq5t8ebPYPdBl1F9f,236333,46,1,0.477,0.943,-4.973,0.0532,0.0132,0,0.0512,0.457,93.041,4,0,5,4,62,11,8257,2.322,222.27302,0.38,0.795,0.442,0.326,91,363,726,10,735

0cnySM1Mlep9l9Y2fKo04w,4hxDvVq5t8ebPYPdBl1F9f,258160,44,0,0.409,0.916,-3.181,0.0511,0.000248,0.0113,0.125,0.12,147.171,4,1,8,2,62,12,6335,0.15687,251.32118,0.42,0.96,0.437,0.276,155,620,1240,13,731

1uZXf9hQR1zkh1TPIGbuFP,4hxDvVq5t8ebPYPdBl1F9f,274384,43,1,0.509,0.991,-2.769,0.0772,1.41e-05,0,0.8,0.465,140.979,4,0,4,1,62,12,8950,0.0,274.38419,0.826,1.0,0.471,0.422,161,644,1288,12,1023

3gBo8grQ7vtZGARZO43MeU,1t0af5EH36iQVJ06XnLDOt,171266,41,1,0.444,0.971,-2.238,0.146,0.000322,0,0.0533,0.542,89.706,4,0,4,1,45,11,5326,0.33478,167.46812,0.215,0.96,0.399,0.47,61,247,494,7,625

4eRtGBzP92gjIMOtal2kNB,1t0af5EH36iQVJ06XnLDOt,565973,35,0,0.215,0.752,-6.481,0.0441,0.000717,0.009,0.112,0.0585,93.758,3,0,9,10,45,14,4015,0.19528,554.5912,0.016,0.524,0.482,0.381,347,1041,2082,19,1558

2D2c0EGEs36su8hfpCbFJH,1t0af5EH36iQVJ06XnLDOt,218200,31,0,0.169,0.932,-5.815,0.127,8.57e-06,0.709,0.31,0.198,177.424,4,0,9,4,45,14,6335,3.81968,218.2,0.008,0.699,0.106,0.2,164,652,1304,5,733

6raW0Tu6t88jalxaenQG0s,1t0af5EH36iQVJ06XnLDOt,273493,31,0,0.442,0.569,-8.162,0.0393,0.296,0,0.353,0.474,136.607,4,0,9,7,45,11,4745,0.08712,266.51283,0.675,0.08,0.69,0.752,155,620,1240,8,876

0nz2suCwKd95xKnJKdeXTm,1t0af5EH36iQVJ06XnLDOt,269333,29,0,0.418,0.508,-9.2,0.039,0.0506,0,0.212,0.169,79.718,4,0,4,3,45,14,4015,0.20449,269.33334,0.035,0.578,0.538,0.373,87,351,702,11,882

1IskSuDYrksv3SiaDVGMah,1t0af5EH36iQVJ06XnLDOt,222133,28,0,0.424,0.921,-5.612,0.065,1.48e-05,0.69,0.241,0.192,92.546,4,0,2,12,45,14,6335,0.0,219.84073,0.201,1.0,0.334,0.315,85,340,680,8,622

1BWQV4Ny8pHnxjB0zeD6gk,1t0af5EH36iQVJ06XnLDOt,248666,23,0,0.397,0.772,-4.826,0.0548,0.000362,2.85e-05,0.155,0.183,142.967,4,0,1,3,45,11,4745,0.0,239.08426,0.646,1.0,0.514,0.315,142,563,1126,9,757

0uVHFZ4GSe46kIEokNJ7Af,1t0af5EH36iQVJ06XnLDOt,162333,23,0,0.281,0.955,-3.974,0.231,0.00104,0.00039,0.405,0.521,167.699,4,1,7,2,45,11,4745,0.07546,151.55664,0.48,0.956,0.355,0.064,112,447,894,6,513

0rCjZZPhdmva0JX4cf9CGr,1t0af5EH36iQVJ06XnLDOt,222906,27,0,0.249,0.823,-4.905,0.0486,9.15e-06,0.0849,0.348,0.27,97.966,4,0,4,2,45,14,4015,0.17424,218.56363,0.018,0.783,0.681,0.788,89,354,708,12,606

79UeCBgV3uDkMow6JX6fgk,1t0af5EH36iQVJ06XnLDOt,216000,24,0,0.38,0.906,-3.65,0.122,0.00041,0.000165,0.189,0.447,155.914,4,0,4,4,45,11,4745,0.1044,207.73732,0.095,0.963,0.336,0.319,144,572,1144,9,759

15Uxmx6D6hW0gY5kc7bpqU,5RQqbE8uh2NwotXk6wvYa6,155193,72,1,0.887,0.784,-5.598,0.199,0.0244,0,0.112,0.408,98.984,4,1,8,1,69,1,10044,0.0,137.91492,0.311,1.0,0.578,0.741,62,253,506,8,691

6vSCM2SU46QPusXLiy0kjz,5RQqbE8uh2NwotXk6wvYa6,150622,70,1,0.844,0.747,-4.282,0.266,0.379,0,0.233,0.509,102.013,4,1,8,1,69,1,10087,0.0,133.60762,0.765,1.0,0.381,0.163,63,256,512,8,713

314bi2IzSFaBWmAfn1c0eu,5RQqbE8uh2NwotXk6wvYa6,127058,68,0,0.806,0.747,-5.617,0.2,0.0622,0,0.106,0.107,101.819,4,1,1,1,69,1,10165,0.0,127.05882,0.544,1.0,0.588,0.727,51,209,418,7,591

1PY6cEp6MjunGPFQ3FepaJ,1ZXsaTSB1FtLxwFMD6vBcy,222700,43,0,0.755,0.526,-8.585,0.0335,0.0949,0.00454,0.075,0.475,127.988,4,1,7,1,43,2,10161,0.19705,216.67701,0.706,1.0,0.7,0.548,119,469,938,10,917

2ku461e6dzL2Og5p2bdvQp,3bWbC9YykH8Mh0VGiwZOCk,199600,12,0,0.672,0.435,-6.537,0.0601,0.00786,0.643,0.322,0.448,82.001,4,0,4,1,34,8,9852,0.19243,192.41796,0.526,1.0,0.439,0.151,69,267,534,8,770

4xf4Z5T55zG6bWumPcgb0f,3bWbC9YykH8Mh0VGiwZOCk,303518,12,0,0.668,0.745,-5.358,0.0326,0.749,1.96e-05,0.302,0.435,99.874,4,0,9,1,34,15,7331,2.82122,296.86132,0.317,0.988,0.526,0.402,123,495,990,15,1203

7A2izUIFJqP4giHhNOoGay,3bWbC9YykH8Mh0VGiwZOCk,211793,11,0,0.833,0.772,-5.159,0.0355,0.509,0.001,0.0647,0.805,114.878,4,0,9,9,34,15,7331,4.12154,200.70748,0.871,1.0,0.535,0.524,98,391,782,9,828

5MqbRzK2RFhBLh0Etcrhhg,3bWbC9YykH8Mh0VGiwZOCk,259649,11,0,0.735,0.743,-5.366,0.0297,0.733,0.0396,0.274,0.583,129.885,4,0,7,2,34,15,7331,3.19274,251.76236,0.801,1.0,0.664,0.759,136,546,1092,8,912

7lMjjsqxahvX7YzBzg1sIB,3bWbC9YykH8Mh0VGiwZOCk,367009,11,0,0.358,0.799,-4.861,0.055,0.743,6.43e-05,0.169,0.131,104.247,4,0,9,4,34,15,7331,5.01551,357.52925,0.402,0.984,0.686,0.941,166,660,1320,13,1314

0GNpqSE9p89NVt1oiIQDpt,3bWbC9YykH8Mh0VGiwZOCk,262329,10,0,0.67,0.771,-5.714,0.0419,0.58,0.0232,0.232,0.688,117.934,4,0,9,3,34,15,7331,3.57007,252.25578,0.943,1.0,0.515,0.798,124,500,1000,14,928

3wpY4KHJUfciZxkeyfwRt2,3bWbC9YykH8Mh0VGiwZOCk,251152,10,0,0.664,0.846,-6.362,0.0352,0.393,0.0203,0.12,0.743,159.865,4,1,4,6,34,15,7331,2.51937,244.25651,0.921,1.0,0.473,0.563,164,653,1306,11,1055

7BxgvRsaKmXae472OWIuO2,3bWbC9YykH8Mh0VGiwZOCk,289246,10,0,0.868,0.667,-5.426,0.0307,0.56,0.0856,0.113,0.576,109.969,4,1,5,5,34,15,7331,2.18268,281.73351,0.093,1.0,0.369,0.797,128,516,1032,18,1027

75TX3QZGuls2zr7PpHiasg,3bWbC9YykH8Mh0VGiwZOCk,291051,10,0,0.709,0.791,-5.481,0.0312,0.54,0.145,0.288,0.67,119.911,4,0,9,8,34,15,7331,3.57007,281.95991,0.933,1.0,0.688,0.792,140,567,1134,15,1140

3OUcBuEoVerLCsX7WwHm9l,3U09GBaLizWYmJGOPlPXra,253746,32,0,0.49,0.754,-8.374,0.044,0.0766,8.43e-05,0.158,0.741,94.451,4,0,7,2,44,10,10086,0.13175,243.77469,0.576,1.0,0.409,0.099,96,387,774,9,962

2CauxwpQjpuokkPt3astYC,3U09GBaLizWYmJGOPlPXra,229080,19,0,0.554,0.703,-6.859,0.0319,0.0203,0,0.282,0.716,117.971,4,1,4,8,44,10,10086,0.0,215.59147,0.824,1.0,0.493,0.548,111,446,892,15,709

3ayYNK9PowUMLN0Qswiqu0,3U09GBaLizWYmJGOPlPXra,268826,35,0,0.422,0.838,-5.621,0.0544,0.0895,0.0457,0.131,0.262,119.103,4,1,4,1,44,11,9008,4.41179,254.79837,0.638,0.869,0.497,0.503,132,530,1060,9,906

72bQPdrKiLpCAeoXljkCgp,3U09GBaLizWYmJGOPlPXra,253160,24,0,0.389,0.733,-10.064,0.0349,0.152,0.19,0.118,0.641,151.991,4,0,8,3,44,10,10086,0.35991,242.43955,0.425,1.0,0.314,0.281,158,631,1262,12,973

6yyhFHsAmhIQJKGUCVcSp1,3U09GBaLizWYmJGOPlPXra,254186,20,0,0.259,0.715,-6.818,0.0565,0.0183,0.000304,0.372,0.411,197.916,4,1,7,1,44,10,10086,0.38317,242.30603,0.109,0.859,0.527,0.256,204,813,1626,13,815

56yFEz3VCxPBCnv0utw3T6,3U09GBaLizWYmJGOPlPXra,158440,16,0,0.429,0.825,-6.676,0.0471,0.00562,1.8e-05,0.0601,0.649,142.995,4,1,1,4,44,10,10086,0.07338,149.42621,0.333,1.0,0.48,0.399,93,371,742,9,532

0TX4Kd9dPH4cB3sCrjEk5f,3U09GBaLizWYmJGOPlPXra,209706,14,0,0.476,0.664,-7.246,0.0276,0.0229,2.08e-06,0.114,0.671,179.995,4,0,0,6,44,10,10086,0.0,199.36653,0.155,1.0,0.684,0.618,155,619,1238,10,703

5kGnhJ9wA54AdUYZaHUPKH,3U09GBaLizWYmJGOPlPXra,216973,27,0,0.589,0.656,-5.592,0.0258,0.028,0.00552,0.287,0.529,113.126,5,1,2,3,44,11,9008,0.2322,211.70794,0.834,0.099,0.59,0.402,102,405,810,9,737

4avcecV1kptpAPDC6c9Wp9,3U09GBaLizWYmJGOPlPXra,219640,13,0,0.596,0.866,-7.758,0.0528,0.00256,3.37e-05,0.0992,0.381,98.019,4,1,9,9,44,10,10086,4.47565,207.8244,0.453,1.0,0.541,0.733,85,344,688,6,895

56Lg39tV9pX6Gnq2JmYIZH,3U09GBaLizWYmJGOPlPXra,200853,14,0,0.657,0.767,-7.601,0.0289,0.182,0.112,0.191,0.971,135.058,4,0,6,5,44,10,10086,0.0,193.45705,0.975,1.0,0.431,0.506,110,440,880,7,822

3lC72MnNmTI8JHLMsaDjaS,12x84H26z8sBdkX4f6XfFr,212666,37,0,0.505,0.657,-4.515,0.0528,0.294,0,0.204,0.117,148.092,4,0,11,5,29,8,8760,0.30408,207.99855,0.385,0.966,0.573,0.511,129,520,1040,11,675

4vq9oMsHHLvmcCs2vynaWt,12x84H26z8sBdkX4f6XfFr,252240,13,0,0.381,0.374,-6.437,0.0303,0.592,1.63e-06,0.186,0.22,171.155,4,1,7,6,29,8,8760,6.7512,252.24001,0.115,0.773,0.623,0.61,180,718,1436,11,879

21ARF1ucsL3lznJZf60S4m,12x84H26z8sBdkX4f6XfFr,294400,12,0,0.487,0.653,-5.748,0.0454,0.274,0,0.319,0.344,141.027,4,0,5,1,29,8,8760,3.01859,294.39999,0.587,0.786,0.363,0.327,171,688,1376,12,1070

5aIQ3i9tB0tGZoYrMxwhkj,12x84H26z8sBdkX4f6XfFr,311193,12,0,0.379,0.268,-7.927,0.0315,0.953,8.67e-06,0.104,0.11,133.652,4,1,9,7,29,20,8760,0.29048,301.58077,0.113,0.634,0.482,0.228,171,683,1366,10,940

3FzAjqZalmJ4C3wHtBGHs0,12x84H26z8sBdkX4f6XfFr,229680,8,0,0.277,0.469,-6.107,0.0326,0.473,0,0.12,0.153,128.285,4,1,8,2,29,8,8760,0.0,221.4429,0.137,0.558,0.667,0.645,107,424,848,11,699

6uOKH9XXyYbSghW59pVomS,12x84H26z8sBdkX4f6XfFr,235786,7,0,0.502,0.584,-4.943,0.0703,0.236,4.58e-05,0.295,0.164,167.873,4,0,9,7,29,8,8760,0.0,235.78667,0.121,0.98,0.575,0.668,165,658,1316,11,855

4NED41EJW6SWdU68g5cyms,12x84H26z8sBdkX4f6XfFr,211906,7,0,0.477,0.456,-7.475,0.0298,0.35,0,0.089,0.156,130.045,4,1,11,8,29,8,8760,0.0,205.40372,0.333,0.962,0.792,0.709,113,449,898,8,621

7n68rk7qO7k07JyYYdRBsQ,12x84H26z8sBdkX4f6XfFr,244106,6,0,0.311,0.45,-6.414,0.0325,0.812,0,0.0898,0.285,123.225,4,1,0,3,29,8,8760,0.4346,236.50685,0.006,0.399,0.697,0.854,110,443,886,13,783

2Nj2GZ5uPNABESxpkf7Aph,12x84H26z8sBdkX4f6XfFr,232733,5,0,0.562,0.829,-4.59,0.0361,0.105,0,0.37,0.516,136.952,4,1,9,4,29,8,8760,0.12907,216.02104,0.853,0.982,0.631,0.616,129,515,1030,13,748

4fI2d5GaqolKHalSwmU9rZ,12x84H26z8sBdkX4f6XfFr,186746,4,0,0.406,0.727,-2.162,0.0307,0.11,5.97e-06,0.137,0.468,149.931,4,0,5,1,29,17,9500,4.70204,178.68336,0.083,0.847,0.709,0.586,112,447,894,8,577

5qGOYtPnTGB7CYYmFbSjlG,7cR4BpVEC54nQDFJ9tR1LJ,248448,3,0,0.659,0.695,-6.822,0.161,0.147,0,0.076,0.453,87.078,4,0,3,1,29,1,9722,0.16789,242.02159,0.057,1.0,0.409,0.355,88,352,704,11,1013

3SijqD0hgySWt3JSmO2jY2,7cR4BpVEC54nQDFJ9tR1LJ,181767,1,0,0.838,0.604,-7.406,0.358,0.172,0,0.135,0.711,139.982,4,0,11,1,29,1,9814,0.06259,177.50494,0.33,1.0,0.478,0.514,105,417,834,9,830

6lV2MSQmRIkycDScNtrBXO,5ndkK3dpZLKtBklKjxNQwT,180480,75,1,0.66,0.867,-4.285,0.116,0.11,0,0.0368,0.377,93.033,4,0,6,4,80,12,7446,0.21492,175.32227,0.393,0.993,0.39,0.174,68,274,548,8,695

2LvRR121MWFmmEGkuV2vQP,5ndkK3dpZLKtBklKjxNQwT,220240,68,1,0.919,0.506,-7.14,0.304,0.132,0,0.0771,0.273,97.465,4,1,1,10,80,15,8771,0.19723,216.62476,0.751,0.994,0.542,0.795,87,352,704,13,874

59dLtGBS26x7kc0rHbaPrq,5ndkK3dpZLKtBklKjxNQwT,268320,67,0,0.688,0.853,-5.814,0.0493,0.386,0,0.0862,0.743,103.993,4,1,10,2,80,12,7446,4.89941,258.20009,0.823,0.993,0.286,0.239,115,461,922,11,1092

28GUjBGqZVcAV4PHSYzkj2,5ndkK3dpZLKtBklKjxNQwT,213253,63,0,0.66,0.9,-5.02,0.14,0.0403,0,0.219,0.591,85.51,4,1,7,6,80,15,8177,0.16245,200.88163,0.166,1.0,0.786,0.841,75,302,604,9,852

2bnDTGikdoO8CwzlAPyBHR,5ndkK3dpZLKtBklKjxNQwT,319293,62,1,0.665,0.878,-4.745,0.206,0.00325,0,0.0663,0.394,93.047,4,0,6,12,80,12,7446,0.2102,294.67283,0.442,1.0,0.266,0.003,124,490,980,14,1283

0yQw3d0iQDjMrxaVHFv77J,5ndkK3dpZLKtBklKjxNQwT,226293,62,1,0.531,0.665,-6.672,0.286,0.0607,0,0.131,0.8,73.726,4,0,8,5,80,15,8177,0.09896,206.75048,0.027,0.927,0.296,0.289,67,269,538,7,909

