song_id,artist_id,duration,popularity,explicit,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mode,key,track_number,artist_popularity,album_length,release_date,end_of_fade_in,start_of_fade_out,tempo_confidence,time_signature_confidence,mode_confidence,key_confidence,num_bars,num_beats,num_tatums,num_sections,num_segments
4QNpBfC0zvjKqPJcyqBy9W,0TnOYISbd1XYRBk9myaseg,252306,71,0,0.671,0.939,-3.206,0.161,0.192,0,0.298,0.529,129.023,4,1,8,2,88,16,7862,0.09864,248.7844,0.783,1.0,0.285,0.098,134,539,1078,15,1031
0Hf4aIJpsN4Os2f0y0VqWl,0TnOYISbd1XYRBk9myaseg,229506,68,0,0.673,0.758,-3.632,0.158,0.039,0,0.341,0.542,135.956,4,1,7,3,88,17,8030,0.0,225.08844,0.274,0.817,0.622,0.623,129,518,1036,10,940
13plQdOoWSSXPRUSZc5FuM,0TnOYISbd1XYRBk9myaseg,237120,57,0,0.817,0.733,-6.009,0.145,0.0152,4.31e-05,0.107,0.833,127.056,4,1,2,3,88,14,7202,0.0,225.84889,0.914,1.0,0.111,0.0,124,501,1002,12,1019
04paQ37b9ea8jLFAPQrRMh,0TnOYISbd1XYRBk9myaseg,209453,66,0,0.796,0.84,-4.285,0.15,0.0302,0,0.0676,0.842,114.935,4,0,10,1,88,1,10195,0.11016,209.45334,0.709,1.0,0.34,0.201,99,399,798,10,978
4Y7XAxTANhu3lmnLAzhWJW,0TnOYISbd1XYRBk9myaseg,236200,64,0,0.761,0.933,-5.38,0.056,0.0908,8.53e-05,0.0606,0.836,122.959,4,1,10,3,88,11,9111,0.09057,233.38376,0.854,1.0,0.38,0.777,120,480,960,14,1254
2MRv991PzjY2ecCluXoRq9,0TnOYISbd1XYRBk9myaseg,262706,65,0,0.777,0.84,-4.384,0.082,0.151,1.24e-06,0.249,0.804,97.979,4,1,7,2,88,12,9352,0.1917,250.24145,0.455,1.0,0.639,0.579,106,426,852,9,1208
5yFSF6qQA1rcLsQRnBsZgb,7vk5e3vY1uw9plTHJAMwjN,199111,87,0,0.658,0.678,-4.407,0.058,0.303,0,0.361,0.662,97.976,4,1,1,1,88,1,10182,0.13351,193.32354,0.247,1.0,0.606,0.479,80,321,642,9,689
7gHs73wELdeycvS48JfIos,7vk5e3vY1uw9plTHJAMwjN,212626,83,0,0.589,0.651,-5.097,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,4,1,6,1,88,4,9489,0.11642,198.87311,0.094,0.952,0.833,0.624,77,306,612,9,696
2DGa7iaidT5s0qnINlwMjJ,7vk5e3vY1uw9plTHJAMwjN,193787,82,0,0.654,0.711,-7.438,0.0383,0.0214,0.00191,0.0903,0.198,127.957,4,0,1,1,88,1,10140,3.09986,184.95274,0.947,1.0,0.635,0.472,101,404,808,10,709
3b5Li4QKDVBx1x7fQuu54a,7vk5e3vY1uw9plTHJAMwjN,192111,79,0,0.69,0.876,-4.159,0.059,0.0428,0,0.147,0.493,123.994,4,1,2,1,88,1,10024,0.06952,184.80762,0.895,0.89,0.569,0.438,98,394,788,7,723
0JiVRyTJcJnmlwCZ854K4p,7vk5e3vY1uw9plTHJAMwjN,161200,78,0,0.676,0.929,-3.194,0.0458,0.186,0.000405,0.121,0.157,97.019,4,1,10,1,88,3,9852,2.89088,152.92662,0.561,1.0,0.409,0.3,64,257,514,7,578
2Fjz5ZC5BvFdCqcnTZ3ilH,7vk5e3vY1uw9plTHJAMwjN,189333,74,0,0.491,0.607,-6.333,0.0668,0.0125,1.52e-06,0.289,0.166,176.112,4,0,4,1,88,3,9673,2.13624,178.05061,0.498,1.0,0.399,0.368,135,542,1084,9,666
3t0J8vI9StQD8KIBkT2Cp5,7vk5e3vY1uw9plTHJAMwjN,240000,73,0,0.598,0.74,-7.391,0.0684,0.026,0,0.0895,0.342,123.945,4,1,2,1,88,1,10079,0.0,233.63338,0.762,1.0,0.634,0.602,122,489,978,13,905
6LUOMjoORvAkdhBYvESO46,5WUlDfRSoLAfcVSX1WnrxN,217906,71,0,0.636,0.789,-4.905,0.0892,0.0834,0.000896,0.391,0.4,128.028,4,0,10,16,94,19,9811,3.74422,206.66921,0.846,0.987,0.396,0.098,115,458,916,9,890
0lMrWcrVXHPEuVBuc0nRzZ,7vk5e3vY1uw9plTHJAMwjN,230634,69,0,0.804,0.758,-4.819,0.0483,0.000875,0.331,0.125,0.424,127.946,4,1,4,1,88,1,9161,0.0,222.97542,0.897,1.0,0.395,0.416,120,482,964,9,1086
3abKAw6reL2U3vhAe98ZsY,0ZED1XzwlLHW4ZaG4lOT6m,181000,65,1,0.766,0.771,-4.358,0.0483,0.166,2.51e-06,0.105,0.686,113.946,4,1,8,1,86,1,10010,0.0,176.6458,0.778,1.0,0.552,0.402,84,340,680,9,728
6p8NuHm8uCGnn2Dtbtf7zE,6oMuImdp5ZcFhWP0ESe6mG,304041,87,1,0.92,0.674,-5.662,0.264,0.307,0,0.104,0.741,141.967,4,0,1,6,94,13,9912,2.29878,300.51265,0.751,0.977,0.471,0.313,180,718,1436,12,1234
1YZfcVLbbJwfizR5cDOp3q,6oMuImdp5ZcFhWP0ESe6mG,307660,86,1,0.901,0.529,-4.443,0.191,0.0519,0,0.179,0.146,138.003,4,1,2,1,94,1,10182,0.25918,300.60553,0.571,1.0,0.74,0.766,174,696,1392,14,1269
1XRgIKC5TPwo7nWGyKqgG0,13y7CgLHjMVRMDqxdx0Xdo,233087,84,1,0.89,0.633,-5.475,0.168,0.0232,0.000343,0.0993,0.425,139.948,4,1,11,3,94,17,10168,0.20671,210.16961,0.84,1.0,0.56,0.612,134,539,1078,10,1074
4Km5HrUvYTaSUfiSGPJeQR,6oMuImdp5ZcFhWP0ESe6mG,343150,82,1,0.927,0.665,-5.313,0.244,0.061,0,0.123,0.175,127.076,4,1,11,4,94,13,9912,0.12181,325.4683,0.915,1.0,0.361,0.47,179,723,1446,18,1567
7KOlJ92bu51cltsD9KU5I7,6oMuImdp5ZcFhWP0ESe6mG,242407,82,1,0.865,0.687,-3.744,0.217,0.242,0,0.158,0.486,139.023,4,0,10,2,94,13,9912,0.20485,236.29787,0.711,0.993,0.336,0.233,139,561,1122,13,880
76Y0gxtTxN0FyDCYh5qYQj,6oMuImdp5ZcFhWP0ESe6mG,257545,79,1,0.95,0.743,-5.861,0.238,0.0646,1.19e-05,0.103,0.62,136.98,4,0,10,5,94,13,9912,0.13347,251.30957,0.786,0.942,0.559,0.55,145,587,1174,14,1105
204U3zjm9kkzX25Pr4Rdld,6oMuImdp5ZcFhWP0ESe6mG,363934,75,1,0.745,0.685,-5.7,0.0313,0.53,0,0.176,0.437,121.977,4,0,4,12,94,13,9912,0.0,358.78893,0.448,0.941,0.462,0.455,183,734,1468,14,1292
2n5gVJ9fzeX2SSWlLQuyS9,6oMuImdp5ZcFhWP0ESe6mG,216247,74,1,0.874,0.706,-5.132,0.207,0.182,0,0.334,0.895,89.968,4,1,1,9,94,20,8943,0.0,207.61542,0.095,1.0,0.857,0.802,80,322,644,9,924
080kU0zBZdJiGvAKlNVK0w,6i392l38cR3uBPF0DbNs7S,297377,55,1,0.888,0.399,-7.264,0.352,0.178,0,0.106,0.14,130.014,4,1,1,1,71,1,10120,3.07664,283.99166,0.705,1.0,0.471,0.576,158,636,1272,9,1285
0XGLsSU6wtfnKXiMNvQr61,6oMuImdp5ZcFhWP0ESe6mG,246047,73,1,0.845,0.705,-4.271,0.243,0.0218,0,0.339,0.334,132.05,4,0,6,1,94,1,9161,0.0,246.04735,0.645,0.821,0.298,0.295,135,540,1080,12,1269
5pqUc0SPA1EmhdOyD9Ou45,5H6xmHXjsq98NLbEjuE29f,188888,65,0,0.803,0.558,-7.589,0.0627,0.0735,0,0.0862,0.814,108.022,4,1,2,1,73,1,9756,0.0,184.69152,0.677,0.982,0.54,0.456,85,337,674,10,725
4BATUkk8UMuiMb6lr5CH5G,5H6xmHXjsq98NLbEjuE29f,182038,61,0,0.592,0.538,-6.701,0.0589,0.0965,0,0.314,0.658,106.136,4,1,8,1,73,1,10031,0.0,178.84009,0.471,1.0,0.651,0.853,82,320,640,8,709
