song_id,artist_id,duration,popularity,explicit,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mode,key,track_number,artist_popularity,album_length,release_date,end_of_fade_in,start_of_fade_out,tempo_confidence,time_signature_confidence,mode_confidence,key_confidence,num_bars,num_beats,num_tatums,num_sections,num_segments
1lPMGVeAYsTf2FdRUsFJab,2SSFTSkdw1v4DDjAI73PYj,232553,58,0,0.058,0.0586,-19.794,0.0551,0.99,0.992,0.119,0.0469,63.316,4,0,3,6,49,7,10158,3.50621,232.5537,0.155,0.989,0.481,0.156,70,281,562,13,414
27lnoRJrEW6yKKcDxt5bjg,2SSFTSkdw1v4DDjAI73PYj,507966,8,0,0.152,0.581,-10.783,0.0523,0.0749,0.925,0.342,0.0369,89.976,4,0,7,1,49,7,10158,0.17778,507.96634,0.043,0.3,0.46,0.307,212,846,1692,18,1541
5SH3ftWrcului72rolzJeE,2SSFTSkdw1v4DDjAI73PYj,196093,4,0,0.48,0.427,-13.327,0.0364,0.599,0.792,0.639,0.602,119.983,4,0,0,1,49,8,10024,0.09288,196.09378,0.071,0.956,0.446,0.245,107,429,858,10,882
3NVfk584liCQyaLanZfn5V,2SSFTSkdw1v4DDjAI73PYj,258189,3,0,0.127,0.497,-10.752,0.039,0.122,0.909,0.16,0.0399,173.654,4,0,7,3,49,7,10158,0.0,243.86757,0.258,0.934,0.461,0.326,185,736,1472,7,977
53beL11xk1JuZw8spExa4w,2SSFTSkdw1v4DDjAI73PYj,331508,2,0,0.222,0.481,-12.68,0.0409,0.853,0.887,0.27,0.0381,140.377,5,1,1,7,49,7,10158,0.0,318.38621,0.251,0.489,0.805,0.786,194,775,1550,19,1410
7kKJsqXhBTJKNT30XKxRi5,2SSFTSkdw1v4DDjAI73PYj,286744,2,0,0.577,0.819,-10.372,0.105,0.00663,0.893,0.418,0.088,149.82,4,0,0,2,49,7,10158,0.0,286.74463,0.453,0.778,0.507,0.484,175,702,1404,12,1602
6uufbCISRuVncefA0aPlwA,2SSFTSkdw1v4DDjAI73PYj,256498,2,0,0.51,0.857,-8.904,0.0395,0.349,0.598,0.0755,0.691,119.862,4,0,7,5,49,7,10158,0.09796,244.45388,0.398,0.836,0.541,0.475,126,507,1014,8,1322
2G1VR2rWydLA71BMJ3WG2h,2SSFTSkdw1v4DDjAI73PYj,160064,2,0,0.194,0.451,-13.776,0.0382,0.238,0.91,0.111,0.0369,150.609,4,1,0,4,49,7,10158,2.00272,148.14331,0.283,0.183,0.438,0.013,87,345,690,9,620
7jqDw5KmYXy6vdNeGAkyfS,2SSFTSkdw1v4DDjAI73PYj,361677,2,0,0.363,0.603,-10.709,0.0426,0.166,0.401,0.439,0.539,107.627,1,1,0,7,49,8,10024,0.0,361.67776,0.302,0.307,0.821,1.0,167,661,1322,11,1748
1OGwKCllkFrxBly0N0eUdm,2SSFTSkdw1v4DDjAI73PYj,251805,2,0,0.101,0.205,-13.256,0.0354,0.862,0.923,0.348,0.0362,90.542,3,1,0,4,49,8,10024,0.0,251.80571,0.005,0.433,0.831,0.844,116,352,704,12,617
0GO8y8jQk1PkHzS31d699N,3kVUvbeRdcrqQ3oHk5hPdx,218013,75,0,0.56,0.936,-5.835,0.0439,0.00847,0,0.161,0.371,112.96,4,1,3,2,74,12,7937,0.09828,211.39447,0.931,0.985,0.541,0.428,100,401,802,9,701
57nNNkgk768QVXq3uHxu5e,3kVUvbeRdcrqQ3oHk5hPdx,215520,65,0,0.577,0.827,-7.54,0.0365,0.00338,0.000647,0.26,0.179,101.031,4,1,7,4,74,13,8682,0.2263,209.64136,0.881,1.0,0.609,0.573,89,358,716,7,935
1lbWbnWiEbAya5FlCzfsrq,3kVUvbeRdcrqQ3oHk5hPdx,219560,63,0,0.562,0.832,-5.26,0.0499,0.000938,2.83e-06,0.063,0.685,104.042,4,1,2,6,74,12,10112,0.2381,209.95483,0.833,1.0,0.481,0.185,91,367,734,6,895
4WUduEPZZG6wiE9B5IklnY,3kVUvbeRdcrqQ3oHk5hPdx,239657,60,0,0.476,0.744,-6.602,0.0515,0.00397,0.000173,0.0982,0.159,127.934,4,1,6,1,74,1,8909,0.56766,230.48127,0.766,1.0,0.561,0.523,124,495,990,8,736
4hAhyE1iL07EIUJnqw2bsV,3kVUvbeRdcrqQ3oHk5hPdx,227800,56,0,0.511,0.617,-5.883,0.0313,0.00223,0,0.201,0.404,90.951,4,1,10,2,74,12,10112,2.17687,215.12127,0.112,1.0,0.647,0.788,83,335,670,11,663
6gSKswfcoWvaadqvuMF3Y7,3kVUvbeRdcrqQ3oHk5hPdx,257786,58,0,0.529,0.83,-5.428,0.0397,0.0211,0,0.0983,0.318,93.933,4,1,6,4,74,12,7937,0.13342,247.03129,0.363,0.921,0.898,0.962,99,399,798,6,807
70QCJwpiTcvN8t7scWHjZh,3kVUvbeRdcrqQ3oHk5hPdx,183405,57,0,0.412,0.918,-3.525,0.285,0.00685,0,0.0958,0.332,112.228,4,1,7,1,74,12,10112,0.1624,175.0088,0.736,1.0,0.942,0.735,86,346,692,7,674
1HALconsKZoIkQERO4xyI2,3kVUvbeRdcrqQ3oHk5hPdx,231360,57,0,0.521,0.879,-4.255,0.0566,0.000785,0,0.666,0.714,129.056,4,0,10,3,74,12,10112,0.22658,227.39302,0.757,0.988,0.282,0.036,122,490,980,10,813
01nkjRsgpYwtbH94l7y4cg,3kVUvbeRdcrqQ3oHk5hPdx,259506,55,0,0.501,0.877,-6.369,0.0484,0.137,0,0.309,0.268,96.993,4,1,6,1,74,12,7937,0.84177,246.78748,0.62,0.993,0.67,0.633,105,418,836,7,731
1F5A4LpF8ylUVtPoMAvNvn,3kVUvbeRdcrqQ3oHk5hPdx,196026,55,0,0.492,0.779,-5.022,0.0498,0.0292,0,0.129,0.445,104.966,4,1,3,12,74,13,8682,0.16776,186.92063,0.513,1.0,0.381,0.138,84,339,678,6,550
7MXVkk9YMctZqd1Srtv4MB,1Xyo4u8uXC1ZmMpatF05PJ,230453,80,1,0.675,0.595,-7.033,0.284,0.168,3.36e-06,0.136,0.491,185.998,4,1,7,1,95,18,9845,2.85025,221.73315,0.161,1.0,0.622,0.643,176,706,1412,10,1102
5GXAXm5YOmYT0kL5jHvYBt,1Xyo4u8uXC1ZmMpatF05PJ,269186,70,0,0.768,0.813,-5.94,0.128,0.427,0,0.102,0.579,92.994,4,0,0,18,95,18,9844,0.19778,248.34322,0.517,1.0,0.394,0.229,103,414,828,9,1338
2yuyaYAELoMG4ApV5wJsWR,13y7CgLHjMVRMDqxdx0Xdo,161989,75,1,0.76,0.476,-8.103,0.241,0.294,0,0.1,0.354,147.01,4,1,8,5,94,17,10168,0.24045,155.71302,0.337,0.916,0.599,0.426,97,390,780,12,646
5O8x1YlmLQopQHErxtDfi9,4O15NlyKLIASxsJ0PrXPfz,190355,76,1,0.778,0.707,-3.606,0.0746,0.0459,0,0.111,0.458,126.684,4,0,4,10,96,16,10120,0.0,180.58739,0.826,1.0,0.45,0.699,100,398,796,7,791
37F0uwRSrdzkBiuj0D5UHI,1Xyo4u8uXC1ZmMpatF05PJ,218880,76,1,0.71,0.495,-7.369,0.22,0.156,0,0.164,0.396,160.091,4,1,8,4,95,18,9845,0.0,214.9239,0.123,1.0,0.772,0.892,146,581,1162,11,918
7fBv7CLKzipRk6EC6TWHOB,1Xyo4u8uXC1ZmMpatF05PJ,242253,76,1,0.54,0.561,-6.987,0.0699,0.0635,0,0.137,0.107,113.295,4,0,0,5,95,14,9393,0.15043,229.62794,0.222,1.0,1.0,0.811,112,450,900,12,914
2LBqCSwhJGcFQeTHMVGwy3,1Xyo4u8uXC1ZmMpatF05PJ,260253,68,0,0.599,0.511,-7.136,0.0615,0.0975,0,0.147,0.502,133.496,4,0,1,17,95,18,9844,0.0,244.98794,0.162,1.0,0.506,0.33,143,570,1140,10,917
22VdIZQfgXJea34mQxlt81,1Xyo4u8uXC1ZmMpatF05PJ,213520,74,0,0.711,0.783,-5.407,0.0423,0.109,0,0.0947,0.587,107.972,4,0,9,7,95,14,9393,2.10721,206.6634,0.692,1.0,0.604,0.768,94,381,762,11,749
4F7A0DXBrmUAkp32uenhZt,1Xyo4u8uXC1ZmMpatF05PJ,249213,74,1,0.585,0.612,-8.341,0.0806,0.181,1.03e-05,0.293,0.188,77.487,4,1,1,2,95,18,9845,0.30753,244.08816,0.188,1.0,0.659,0.658,80,321,642,9,1002
2PIvq1pGrUjY007X5y1UpM,1Xyo4u8uXC1ZmMpatF05PJ,252226,73,0,0.664,0.371,-5.959,0.0306,0.404,0,0.0971,0.429,119.95,3,0,2,1,95,1,9143,0.29605,240.33234,0.463,1.0,0.345,0.169,163,489,978,13,772
4GsN56PtulWa8EtJNKcpaj,1qMgGon16RoDAfujk41Em0,216586,41,0,0.534,0.502,-9.063,0.0357,0.773,0,0.122,0.9,172.724,4,1,7,10,46,13,5475,0.26063,205.63011,0.495,0.957,0.447,0.549,151,603,1206,13,899
3OOyMn9wG699wYyzBmpavO,1qMgGon16RoDAfujk41Em0,288706,38,0,0.655,0.338,-13.26,0.0312,0.306,1.85e-05,0.0729,0.671,126.432,4,1,7,4,46,11,2555,0.2556,278.79619,0.286,0.879,0.704,0.663,151,599,1198,13,1032
1sXsi8aUOw1PYjUx1Kn5vq,1qMgGon16RoDAfujk41Em0,362893,36,0,0.463,0.154,-13.922,0.0364,0.854,1.11e-06,0.701,0.319,137.325,4,0,2,6,46,9,5110,0.0,357.30286,0.226,0.678,0.421,0.202,206,821,1642,20,1094
5VcSOvhYeR0Jg50aD1qQcl,1qMgGon16RoDAfujk41Em0,303066,32,0,0.491,0.179,-15.169,0.0423,0.612,0,0.113,0.28,144.244,4,0,2,3,46,11,2555,0.2834,293.03002,0.004,1.0,0.511,0.395,182,719,1438,13,882
0EJYAcMpzJo9mZGQSA77SB,1qMgGon16RoDAfujk41Em0,251586,31,0,0.458,0.242,-12.189,0.0354,0.898,0.0173,0.0957,0.523,108.152,4,1,0,1,46,20,7673,0.77202,242.70658,0.382,0.571,0.887,0.851,109,438,876,13,851
1JKxuj1N8tFz9tXMSCL2rE,1qMgGon16RoDAfujk41Em0,294933,29,0,0.585,0.499,-7.682,0.0337,0.657,0.00273,0.105,0.646,145.09,4,0,11,16,46,16,8030,0.30744,285.29778,0.233,0.681,0.438,0.487,172,683,1366,13,951
2uXgDhd88iaPfHIaiCKvl9,2nJQCVut36kUzDfy3eUZCM,270426,29,0,0.57,0.368,-7.844,0.0308,0.847,0,0.0675,0.6,149.241,4,1,7,13,49,14,8682,0.30186,257.42222,0.325,0.805,0.746,0.799,161,641,1282,13,873
3d7i3jKVPe6zd5Bb0CDE5T,2nJQCVut36kUzDfy3eUZCM,251586,29,0,0.481,0.547,-8.763,0.0321,0.664,1.37e-05,0.131,0.751,138.953,4,0,7,2,49,13,5475,0.22381,241.96934,0.693,1.0,0.66,0.629,139,559,1118,12,967
43Jewd7ywBE37z09sszdm0,1qMgGon16RoDAfujk41Em0,207093,26,0,0.58,0.442,-9.889,0.0329,0.917,1.2e-06,0.518,0.466,137.598,4,1,4,5,46,10,9293,0.0,193.73569,0.424,0.083,0.565,0.898,115,462,924,11,680
2Tn82osiEla2YeB1tS0MHV,1qMgGon16RoDAfujk41Em0,261360,24,0,0.288,0.477,-9.04,0.036,0.442,1.08e-05,0.106,0.341,182.128,3,1,7,1,46,14,9653,0.11642,250.26467,0.203,0.985,0.767,0.887,263,792,1584,14,951
23UqzeBSY3ldLmE8UXbtg8,4exzhOBj837zFRm6IZTZD7,78112,9,0,0.663,0.834,-7.887,0.91,0.807,0,0.716,0.656,84.873,5,1,2,9,20,11,8352,0.0,73.28798,0.137,0.311,0.3,0.405,26,110,220,3,352
3k3VKVpWQm3Mtx4ljeYciH,4exzhOBj837zFRm6IZTZD7,158901,8,0,0.634,0.855,-8.961,0.922,0.693,0,0.456,0.262,120.3,3,1,1,1,20,11,8352,0.0,156.67664,0.106,0.014,0.51,0.466,105,318,636,11,685
73hD8bksecAXwLE88595gT,4exzhOBj837zFRm6IZTZD7,147032,8,0,0.573,0.76,-9.947,0.933,0.728,0,0.847,0.551,87.925,3,1,1,2,20,11,8352,0.0,143.18005,0.034,0.386,0.481,0.613,96,292,583,9,683
7Fnxx7vmgHCbjWKWlaEOVj,4exzhOBj837zFRm6IZTZD7,302212,8,0,0.545,0.798,-8.764,0.945,0.752,0,0.597,0.485,63.631,3,1,1,8,20,11,8352,0.0,302.21265,0.016,0.322,0.489,0.683,157,473,946,12,1373
1DRmz92cSo7nRqic4Tuvoe,4exzhOBj837zFRm6IZTZD7,104717,8,0,0.611,0.696,-9.075,0.945,0.707,0,0.935,0.693,93.216,4,1,2,4,20,11,8352,0.0,100.95456,0.102,0.576,0.0,0.0,41,163,326,7,472
5TLkLT8556H48pIHuPKESC,4exzhOBj837zFRm6IZTZD7,75912,8,0,0.742,0.675,-7.553,0.805,0.639,0,0.696,0.788,83.835,3,1,6,3,20,11,8352,0.0,70.87891,0.146,0.848,0.278,0.334,34,106,212,4,337
2J3YrfjHtcG5I3gw4KTHQ2,4exzhOBj837zFRm6IZTZD7,135813,8,0,0.63,0.781,-9.24,0.904,0.769,0,0.779,0.484,72.952,3,1,1,5,20,11,8352,0.0,131.16952,0.037,0.813,0.514,0.512,54,164,327,7,607
4NOvvp8WQMOsic6fCTDM7j,4exzhOBj837zFRm6IZTZD7,95988,8,0,0.675,0.674,-12.829,0.873,0.679,0,0.947,0.271,46.467,4,1,1,6,20,11,8352,0.0,93.6693,0.002,0.986,0.464,0.365,18,75,150,4,440
0JIBgSMrsxRonEMxhPDkDC,4exzhOBj837zFRm6IZTZD7,180779,8,0,0.654,0.632,-11.753,0.903,0.727,0,0.819,0.468,109.284,5,1,7,7,20,11,8352,0.0,178.0332,0.09,0.317,0.305,0.263,76,300,600,11,815
63KQmZ8dzMg5eB6KttgKHC,4exzhOBj837zFRm6IZTZD7,392800,7,0,0.48,0.935,-8.5,0.92,0.677,0,0.734,0.151,65.277,4,1,9,4,20,11,5889,0.0,392.79999,0.0,0.437,0.072,0.0,120,483,966,15,1749
7qEK5bgVtXytzbrXr1VJ9v,1dRQ2Gb5Fl8mzsB2SetWZv,244407,24,0,0.375,0.978,-2.999,0.346,0.00906,0,0.122,0.375,139.773,4,0,9,1,40,2,8830,0.0,230.30132,0.716,1.0,0.438,0.482,139,556,1112,9,1005
5wx9X2oZo2bKuXw5qtxRbh,1dRQ2Gb5Fl8mzsB2SetWZv,282964,2,0,0.605,0.976,-3.57,0.1,0.008,5.35e-05,0.228,0.509,139.967,4,1,5,2,40,2,8830,0.10463,272.27719,0.65,0.985,0.147,0.176,161,641,1282,14,1251
2M7zuGv30yn4bXaU14KnX6,1dRQ2Gb5Fl8mzsB2SetWZv,236544,2,0,0.611,0.722,-5.792,0.0563,0.00238,0,0.128,0.197,139.936,4,1,9,1,40,1,7991,0.0,229.001,0.843,0.863,0.309,0.432,134,543,1086,10,862
7DCJPvU6MW6ZTBG9ZyELrz,5O1OgBwPIiBjAppvdK7hes,276000,1,0,0.711,0.298,-16.851,0.919,0.614,0,0.227,0.447,123.034,5,1,9,8,32,20,8301,0.07029,271.73152,0.035,0.021,0.157,0.25,111,449,898,10,999
2771LMNxwf62FTAdpJMQfM,4kYSro6naA4h99UJvo89HB,223962,92,1,0.929,0.723,-5.792,0.109,0.0672,0,0.346,0.458,125.022,4,0,11,1,90,1,10051,0.18576,214.28535,0.451,0.61,0.193,0.272,114,460,920,9,847
1YZfcVLbbJwfizR5cDOp3q,6oMuImdp5ZcFhWP0ESe6mG,307660,86,1,0.901,0.529,-4.443,0.191,0.0519,0,0.179,0.146,138.003,4,1,2,1,94,1,10182,0.25918,300.60553,0.571,1.0,0.74,0.766,174,696,1392,14,1269
5XdHz3HfGGOsvdhe06oxts,4kYSro6naA4h99UJvo89HB,233793,69,1,0.838,0.637,-4.708,0.22,0.159,0,0.0704,0.352,116.077,4,1,2,2,90,10,9905,0.0,230.49288,0.652,1.0,0.541,0.516,113,451,902,12,975
7EUdsWV0Cs8nyTo4R5Ef9b,4kYSro6naA4h99UJvo89HB,153600,69,1,0.851,0.718,-6.443,0.2,0.0708,0,0.329,0.493,125.031,4,0,11,1,90,1,10143,0.0,145.72263,0.498,0.936,0.332,0.367,79,318,636,8,612
1A8wl0pXbRvt3EAiOHROnt,4kYSro6naA4h99UJvo89HB,222720,68,1,0.905,0.756,-5.681,0.216,0.0438,0,0.0971,0.501,125.063,4,1,11,1,90,1,10113,0.0,217.65805,0.544,0.973,0.279,0.277,120,464,928,14,905
5mwQ8wQElaMO1joDd5vtwd,4kYSro6naA4h99UJvo89HB,202919,62,1,0.862,0.685,-6.281,0.352,0.384,0.000146,0.0909,0.43,161.085,4,1,9,8,90,13,9587,0.1337,190.70549,0.85,1.0,0.178,0.174,136,544,1088,9,880
67co9ZN8NRGnB7tiaF8yen,4kYSro6naA4h99UJvo89HB,166217,60,1,0.789,0.624,-7.425,0.137,0.0161,3.35e-05,0.307,0.56,147.99,4,1,4,3,90,13,9587,0.0,154.54041,0.424,0.995,0.255,0.262,100,399,798,10,660
5N0jIaYartDLhYOIIv5P4S,4kYSro6naA4h99UJvo89HB,162729,58,1,0.839,0.598,-6.732,0.459,0.622,0,0.149,0.524,144.566,4,0,9,9,90,10,9905,0.0,158.26721,0.1,1.0,0.0,0.0,96,388,776,9,741
6J4khM5qxAUjCsxoURWem1,4kYSro6naA4h99UJvo89HB,157613,58,1,0.703,0.594,-6.996,0.268,0.0158,1.93e-05,0.0802,0.451,123.234,5,1,7,7,90,10,9905,0.0,153.17043,0.093,1.0,0.501,0.754,70,285,570,7,787
6GBEjkFlNzM2trwa8rgnIU,4kYSro6naA4h99UJvo89HB,172584,57,1,0.718,0.715,-3.449,0.33,0.782,6.48e-06,0.14,0.616,89.088,4,1,7,3,90,10,9905,0.0,166.55093,0.029,1.0,0.646,0.852,62,251,502,10,748
2EPbvVyo2qrrmeiEm57Cfl,7c0XG5cIJTrrAgEC3ULPiq,242880,69,1,0.749,0.909,-2.808,0.074,0.00354,0,0.337,0.393,149.988,4,1,8,7,95,20,10182,0.0,242.88,0.704,1.0,0.612,0.533,151,605,1210,9,1012
6lV2MSQmRIkycDScNtrBXO,5ndkK3dpZLKtBklKjxNQwT,180480,75,1,0.66,0.867,-4.285,0.116,0.11,0,0.0368,0.377,93.033,4,0,6,4,80,12,7446,0.21492,175.32227,0.393,0.993,0.39,0.174,68,274,548,8,695
2LvRR121MWFmmEGkuV2vQP,5ndkK3dpZLKtBklKjxNQwT,220240,68,1,0.919,0.506,-7.14,0.304,0.132,0,0.0771,0.273,97.465,4,1,1,10,80,15,8771,0.19723,216.62476,0.751,0.994,0.542,0.795,87,352,704,13,874
59dLtGBS26x7kc0rHbaPrq,5ndkK3dpZLKtBklKjxNQwT,268320,67,0,0.688,0.853,-5.814,0.0493,0.386,0,0.0862,0.743,103.993,4,1,10,2,80,12,7446,4.89941,258.20009,0.823,0.993,0.286,0.239,115,461,922,11,1092
28GUjBGqZVcAV4PHSYzkj2,5ndkK3dpZLKtBklKjxNQwT,213253,63,0,0.66,0.9,-5.02,0.14,0.0403,0,0.219,0.591,85.51,4,1,7,6,80,15,8177,0.16245,200.88163,0.166,1.0,0.786,0.841,75,302,604,9,852
2bnDTGikdoO8CwzlAPyBHR,5ndkK3dpZLKtBklKjxNQwT,319293,63,1,0.665,0.878,-4.745,0.206,0.00325,0,0.0663,0.394,93.047,4,0,6,12,80,12,7446,0.2102,294.67283,0.442,1.0,0.266,0.003,124,490,980,14,1283
0yQw3d0iQDjMrxaVHFv77J,5ndkK3dpZLKtBklKjxNQwT,226293,62,1,0.531,0.665,-6.672,0.286,0.0607,0,0.131,0.8,73.726,4,0,8,5,80,15,8177,0.09896,206.75048,0.027,0.927,0.296,0.289,67,269,538,7,909
5uHYcK0nbEYgRaFTY5BqnP,5ndkK3dpZLKtBklKjxNQwT,196133,62,0,0.549,0.932,-4.11,0.343,0.0127,0,0.347,0.787,82.439,4,0,8,8,80,12,7446,0.2337,191.49497,0.526,1.0,0.028,0.041,67,265,530,10,844
6cbVp9abjjESjHgqjM1bWm,5ndkK3dpZLKtBklKjxNQwT,168631,61,1,0.825,0.453,-8.17,0.0451,0.513,0,0.102,0.614,108.991,4,1,10,1,80,1,9639,0.23224,164.98939,0.747,1.0,0.51,0.409,75,300,600,9,584
3hE1UD7Mbcvd8j9rsbhoch,5ndkK3dpZLKtBklKjxNQwT,203755,48,1,0.799,0.412,-6.448,0.065,0.0369,0,0.0984,0.245,85.075,4,1,1,8,80,12,10017,0.0,197.00971,0.125,1.0,0.451,0.507,71,288,576,9,792
3aHkbJXFYpPrup2K8wvDOV,5ndkK3dpZLKtBklKjxNQwT,247986,53,1,0.693,0.733,-5.126,0.139,0.013,0,0.0924,0.497,140.01,4,1,1,15,80,15,8771,0.11601,243.44961,0.752,1.0,0.942,1.0,142,570,1140,14,956
5153LWKMJiMNIRCChGN4Ja,6lB8vOoI4DRrrVxXwuV19c,167195,75,1,0.719,0.705,-5.057,0.0444,0.0175,0,0.348,0.599,100.03,4,0,0,1,79,1,10024,0.0,163.51492,0.459,1.0,0.216,0.211,69,276,552,9,637
01iyINEYgPQ7ThMZuHUsqS,3hyEbRtp617pNCuuQjyOmc,207427,75,0,0.619,0.938,-5.245,0.35,0.0257,1.39e-05,0.128,0.601,94.38,4,1,5,1,73,1,10168,2.07238,201.03256,0.0,1.0,0.197,0.158,81,327,654,8,849
1byScELwcJffsdL5QWa6Yk,74KM79TiuVKeVCqs8QtB0B,171096,73,0,0.547,0.551,-4.924,0.217,0.157,0,0.0723,0.633,89.666,4,0,11,1,79,1,10072,0.24957,171.09601,0.068,1.0,0.673,0.673,62,250,500,6,689
6WC5fhc9XMaCrUNKNjm9xE,74KM79TiuVKeVCqs8QtB0B,216466,66,0,0.718,0.713,-3.523,0.057,0.0262,0,0.0887,0.108,134.989,4,1,8,3,79,10,9804,0.26712,211.04617,0.346,0.817,0.458,0.033,119,475,950,11,817
3h0RJYaohnvXg5SmWD1dZF,2TL8gYTNgD6nXkyuUdDrMg,253269,65,0,0.523,0.123,-12.906,0.0472,0.971,0,0.0658,0.246,130.888,4,1,5,1,80,1,10037,0.88231,239.51964,0.052,0.618,0.553,0.357,136,541,1082,11,672
1Xmjr9Cft2ZdiGVZPxhqCs,74KM79TiuVKeVCqs8QtB0B,238133,59,0,0.523,0.789,-4.176,0.0478,0.024,0,0.0884,0.277,99.738,4,0,2,1,79,10,9804,0.26703,227.59619,0.317,0.964,0.444,0.39,97,388,776,10,861
4pbrp5dxpqjfaf4GiS6YuO,74KM79TiuVKeVCqs8QtB0B,192720,57,0,0.586,0.637,-6.621,0.0274,0.00486,2.97e-06,0.112,0.343,88.025,4,1,8,1,79,12,9259,1.05669,180.1346,0.29,1.0,0.291,0.0,66,272,544,9,623
5K7fGxZQB0K5sPKhLe9e07,74KM79TiuVKeVCqs8QtB0B,169306,57,0,0.616,0.401,-7.318,0.0344,0.429,0,0.161,0.359,143.75,4,1,0,2,79,12,9259,0.19156,163.75293,0.436,0.995,0.515,0.491,99,395,790,8,564
5XdU66WYiYmqe1mBPepVAQ,74KM79TiuVKeVCqs8QtB0B,184500,47,0,0.724,0.437,-5.244,0.0381,0.6,2.74e-06,0.127,0.717,92.982,4,0,10,1,79,1,10188,0.49333,175.35129,0.681,1.0,0.696,0.593,69,279,558,9,711
67zT3NI4tTOj8GreXetF6s,74KM79TiuVKeVCqs8QtB0B,225010,54,0,0.464,0.866,-4.136,0.088,0.00447,1.06e-06,0.081,0.498,170.016,4,0,11,1,79,1,9569,0.26122,219.91619,0.397,0.911,0.486,0.462,156,628,1256,10,830
3zcnxEjJEDUeQS97PmnKd5,4OihBPCQzR4GfbzqOY69Xm,228600,5,0,0.219,0.0984,-25.392,0.0403,0.916,0.000262,0.231,0.0955,90.388,4,1,2,25,52,50,-9125,2.80381,218.20372,0.044,0.72,0.817,0.966,84,338,676,11,801
320k8OKicwdkzqwjPfHPyF,4NJhFmfw43RLBLjQvxDuRS,184000,30,0,0.187,0.0874,-23.492,0.0413,0.988,0.791,0.0989,0.0582,124.29,3,1,4,18,78,50,-9855,0.0,179.02005,0.026,0.5,0.661,0.644,95,290,580,10,604
61mg7999cPamA1NEWZoP8i,6pAwHPeExeUbMd5w7Iny6D,224520,29,0,0.12,0.159,-17.349,0.0407,0.972,0.00317,0.277,0.0399,83.018,5,1,8,1,56,16,2555,4.23184,208.31202,0.0,0.225,0.486,0.509,65,261,522,10,792
